      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 82.108  , 91.896 ,    62.145     ,   48.714   ,     56.067     ,  94.856   , 9.152  ,   15.560   ,  72.656   ,    8.436
   bottle_cap    , 75.204  , 89.840 ,    72.904     ,   67.497   ,     67.816     ,  98.806   , 28.508 ,   36.211   ,  94.174   ,   22.108
 button_battery  , 74.428  , 86.940 ,    67.460     ,   77.564   ,     78.292     ,  93.611   , 30.023 ,   37.917   ,  76.190   ,   23.394
     end_cap     , 70.913  , 81.925 ,    58.684     ,   67.345   ,     74.061     ,  85.188   , 4.900  ,   13.016   ,  60.230   ,    6.961
     eraser      , 91.546  , 96.323 ,    84.466     ,   77.664   ,     76.825     ,  98.293   , 18.016 ,   19.324   ,  91.100   ,   10.695
    fire_hood    , 81.920  , 92.500 ,    78.423     ,   74.836   ,     66.667     ,  98.376   , 29.885 ,   35.437   ,  86.294   ,   21.534
      mint       , 66.102  , 90.952 ,    62.408     ,   61.613   ,     66.325     ,  92.554   , 7.955  ,   18.055   ,  61.888   ,    9.923
     mounts      , 93.995  , 97.567 ,    78.538     ,   71.370   ,     67.105     ,  97.395   , 30.196 ,   34.469   ,  87.053   ,   20.824
       pcb       , 58.708  , 79.393 ,    59.800     ,   72.249   ,     75.932     ,  91.558   , 2.368  ,   5.990    ,  65.030   ,    3.088
  phone_battery  , 71.528  , 88.098 ,    67.261     ,   67.010   ,     61.765     ,  95.303   , 19.779 ,   27.972   ,  81.572   ,   16.260
   plastic_nut   , 74.720  , 84.109 ,    75.578     ,   62.505   ,     61.423     ,  97.465   , 15.673 ,   20.856   ,  87.122   ,   11.642
  plastic_plug   , 75.490  , 89.701 ,    78.309     ,   70.594   ,     65.231     ,  98.469   , 19.936 ,   31.970   ,  91.947   ,   19.027
 porcelain_doll  , 77.696  , 82.467 ,    69.499     ,   50.565   ,     57.215     ,  96.300   , 3.841  ,   10.602   ,  85.723   ,    5.598
    regulator    , 60.978  , 73.489 ,    37.313     ,   19.927   ,     41.423     ,  84.435   , 0.138  ,   0.691    ,  54.859   ,    0.347
rolled_strip_base, 88.807  , 95.123 ,    82.487     ,   91.942   ,     84.407     ,  97.873   , 20.404 ,   28.827   ,  94.453   ,   16.841
  sim_card_set   , 96.250  , 98.337 ,    82.299     ,   78.838   ,     76.303     ,  98.252   , 18.539 ,   29.648   ,  88.666   ,   17.404
     switch      , 89.583  , 94.506 ,    68.222     ,   74.285   ,     69.853     ,  94.732   , 17.204 ,   23.956   ,  80.769   ,   13.608
      tape       , 90.269  , 95.458 ,    89.095     ,   87.108   ,     79.845     ,  98.725   , 30.534 ,   38.646   ,  95.218   ,   23.951
  terminalblock  , 78.686  , 91.185 ,    69.313     ,   76.313   ,     71.250     ,  96.367   , 18.908 ,   26.946   ,  87.555   ,   15.571
   toothbrush    , 82.802  , 90.761 ,    73.430     ,   77.180   ,     73.846     ,  92.226   , 10.395 ,   17.736   ,  75.238   ,    9.731
       toy       , 58.958  , 72.491 ,    51.857     ,   58.586   ,     73.921     ,  88.326   , 0.932  ,   3.015    ,  68.240   ,    1.530
    toy_brick    , 86.417  , 91.861 ,    70.496     ,   62.832   ,     68.602     ,  96.823   , 6.572  ,   14.969   ,  82.835   ,    8.090
   transistor1   , 96.542  , 98.445 ,    91.112     ,   92.567   ,     85.714     ,  98.357   , 25.722 ,   31.928   ,  92.803   ,   18.996
     u_block     , 70.408  , 85.600 ,    71.643     ,   57.131   ,     60.667     ,  98.530   , 17.724 ,   19.836   ,  93.248   ,   11.010
       usb       , 58.415  , 70.203 ,    70.619     ,   64.943   ,     65.022     ,  94.733   , 6.921  ,   17.283   ,  75.413   ,    9.459
   usb_adaptor   , 76.208  , 89.905 ,    67.448     ,   60.119   ,     58.621     ,  96.570   , 9.667  ,   17.182   ,  84.253   ,    9.399
     vcpill      , 98.520  , 99.280 ,    71.678     ,   66.420   ,     66.887     ,  96.059   , 12.316 ,   21.153   ,  82.721   ,   11.827
  wooden_beads   , 89.881  , 96.259 ,    79.232     ,   77.470   ,     70.199     ,  95.345   , 20.419 ,   28.031   ,  80.266   ,   16.300
    woodstick    , 74.440  , 87.007 ,    78.662     ,   69.077   ,     63.889     ,  95.835   , 30.393 ,   36.861   ,  84.499   ,   22.595
     zipper      , 99.920  , 99.960 ,    88.487     ,   90.084   ,     87.444     ,  94.792   , 7.982  ,   16.012   ,  83.379   ,    8.703
       Avg       , 79.715  , 89.386 ,    71.962     ,   69.145   ,     69.087     ,  95.205   , 15.833 ,   22.670   ,  81.513   ,   13.162
