      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 71.119  , 82.753 ,    60.818     ,   43.977   ,     57.009     ,  93.676   , 2.522  ,   6.991    ,  71.814   ,    3.622
   bottle_cap    , 95.752  , 98.145 ,    80.065     ,   79.556   ,     70.068     ,  96.249   , 13.595 ,   24.161   ,  84.632   ,   13.740
 button_battery  , 62.868  , 80.811 ,    60.225     ,   71.144   ,     77.080     ,  95.183   , 24.279 ,   32.459   ,  74.318   ,   19.374
     end_cap     , 69.431  , 75.830 ,    55.565     ,   63.566   ,     72.697     ,  80.108   , 1.332  ,   5.908    ,  52.894   ,    3.044
     eraser      , 82.612  , 91.990 ,    74.037     ,   67.905   ,     66.337     ,  94.335   , 11.689 ,   19.962   ,  77.776   ,   11.088
    fire_hood    , 79.520  , 87.290 ,    72.704     ,   61.165   ,     60.751     ,  96.262   , 11.014 ,   19.116   ,  72.953   ,   10.568
      mint       , 81.554  , 95.304 ,    63.101     ,   65.226   ,     64.823     ,  92.065   , 11.307 ,   19.019   ,  56.979   ,   10.509
     mounts      , 79.412  , 88.990 ,    75.896     ,   70.264   ,     62.121     ,  96.312   , 13.897 ,   23.877   ,  83.993   ,   13.557
       pcb       , 36.917  , 63.108 ,    50.722     ,   61.572   ,     75.548     ,  89.113   , 1.759  ,   5.962    ,  60.523   ,    3.073
  phone_battery  , 65.278  , 77.463 ,    67.759     ,   61.918   ,     63.457     ,  96.506   , 12.083 ,   21.730   ,  82.711   ,   12.189
   plastic_nut   , 69.240  , 85.107 ,    61.457     ,   50.621   ,     54.066     ,  87.543   , 12.130 ,   24.000   ,  59.497   ,   13.636
  plastic_plug   , 76.634  , 84.540 ,    64.438     ,   50.973   ,     59.542     ,  94.107   , 3.895  ,   9.989    ,  76.548   ,    5.257
 porcelain_doll  , 71.283  , 77.586 ,    71.790     ,   50.227   ,     58.221     ,  89.274   , 3.385  ,   12.492   ,  68.996   ,    6.662
    regulator    , 73.518  , 85.619 ,    52.080     ,   31.371   ,     42.672     ,  79.568   , 0.112  ,   0.442    ,  45.709   ,    0.222
rolled_strip_base, 78.350  , 89.125 ,    77.647     ,   87.286   ,     85.106     ,  95.214   , 7.714  ,   15.233   ,  84.314   ,    8.244
  sim_card_set   , 66.625  , 82.431 ,    83.059     ,   83.592   ,     75.931     ,  97.584   , 32.756 ,   35.720   ,  84.435   ,   21.743
     switch      , 83.170  , 92.248 ,    69.447     ,   76.305   ,     68.619     ,  94.901   , 31.332 ,   41.817   ,  72.033   ,   26.436
      tape       , 73.231  , 87.454 ,    78.079     ,   72.755   ,     63.750     ,  95.682   , 15.601 ,   26.669   ,  82.823   ,   15.386
  terminalblock  , 86.538  , 93.273 ,    66.673     ,   70.818   ,     70.787     ,  93.655   , 6.009  ,   14.073   ,  75.596   ,    7.569
   toothbrush    , 79.534  , 90.155 ,    73.591     ,   79.125   ,     74.214     ,  90.318   , 16.909 ,   25.411   ,  70.948   ,   14.555
       toy       , 55.542  , 69.522 ,    54.529     ,   61.593   ,     73.555     ,  86.381   , 2.655  ,   8.342    ,  63.242   ,    4.352
    toy_brick    , 56.458  , 72.797 ,    56.899     ,   53.212   ,     64.312     ,  89.971   , 5.606  ,   13.069   ,  56.917   ,    6.991
   transistor1   , 63.125  , 77.994 ,    62.251     ,   68.855   ,     72.310     ,  92.995   , 17.311 ,   23.007   ,  74.581   ,   12.999
     u_block     , 85.162  , 92.840 ,    74.755     ,   66.552   ,     59.556     ,  95.133   , 22.462 ,   31.493   ,  80.714   ,   18.689
       usb       , 65.891  , 78.929 ,    65.022     ,   59.810   ,     61.818     ,  90.695   , 5.327  ,   10.956   ,  67.143   ,    5.795
   usb_adaptor   , 53.221  , 76.122 ,    64.500     ,   53.782   ,     59.686     ,  91.520   , 3.137  ,   8.952    ,  66.905   ,    4.686
     vcpill      , 73.640  , 84.208 ,    77.318     ,   73.430   ,     68.558     ,  97.094   , 28.248 ,   38.325   ,  82.462   ,   23.705
  wooden_beads   , 77.381  , 91.081 ,    77.809     ,   73.955   ,     69.720     ,  96.320   , 17.118 ,   19.499   ,  79.260   ,   10.803
    woodstick    , 82.320  , 89.277 ,    73.318     ,   55.426   ,     55.253     ,  87.743   , 8.814  ,   17.217   ,  62.050   ,    9.420
     zipper      , 95.800  , 98.081 ,    92.769     ,   94.392   ,     89.083     ,  93.352   , 12.280 ,   19.380   ,  69.606   ,   10.729
       Avg       , 73.037  , 84.669 ,    68.611     ,   65.346   ,     66.555     ,  92.295   , 11.876 ,   19.176   ,  71.412   ,   10.955
