      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 41.340  , 59.193 ,    48.496     ,   35.051   ,     54.582     ,  95.451   , 2.551  ,   6.582    ,  77.436   ,    3.403
   bottle_cap    , 69.118  , 80.287 ,    61.293     ,   50.200   ,     60.738     ,  98.961   , 10.849 ,   16.548   ,  95.389   ,    9.020
 button_battery  , 59.681  , 77.420 ,    57.532     ,   66.603   ,     76.639     ,  93.726   , 8.238  ,   15.505   ,  82.013   ,    8.404
     end_cap     , 61.779  , 79.022 ,    56.295     ,   64.539   ,     73.379     ,  85.824   , 0.666  ,   2.305    ,  63.604   ,    1.166
     eraser      , 88.462  , 95.353 ,    84.749     ,   86.228   ,     77.707     ,  98.735   , 25.482 ,   35.315   ,  94.551   ,   21.444
    fire_hood    , 82.840  , 91.397 ,    84.317     ,   76.426   ,     73.134     ,  98.731   , 27.906 ,   37.842   ,  89.983   ,   23.337
      mint       , 66.710  , 90.780 ,    55.705     ,   56.991   ,     65.079     ,  91.575   , 4.000  ,   8.501    ,  75.369   ,    4.439
     mounts      , 83.333  , 92.539 ,    68.725     ,   55.563   ,     58.309     ,  96.391   , 11.396 ,   20.334   ,  90.420   ,   11.318
       pcb       , 59.125  , 73.228 ,    51.006     ,   62.592   ,     75.548     ,  93.436   , 2.557  ,   6.773    ,  77.349   ,    3.505
  phone_battery  , 66.299  , 84.128 ,    59.958     ,   57.421   ,     59.662     ,  96.626   , 14.665 ,   23.153   ,  87.868   ,   13.092
   plastic_nut   , 46.840  , 71.356 ,    56.458     ,   42.042   ,     52.294     ,  95.746   , 14.423 ,   21.711   ,  82.140   ,   12.178
  plastic_plug   , 53.268  , 70.059 ,    65.979     ,   53.596   ,     60.556     ,  98.138   , 16.006 ,   26.473   ,  92.687   ,   15.256
 porcelain_doll  , 75.531  , 87.988 ,    69.769     ,   61.496   ,     56.818     ,  96.948   , 11.210 ,   19.584   ,  89.862   ,   10.855
    regulator    , 30.088  , 64.427 ,    40.577     ,   22.102   ,     41.423     ,  91.729   , 0.248  ,   1.336    ,  77.055   ,    0.673
rolled_strip_base, 77.614  , 88.451 ,    73.480     ,   86.749   ,     81.994     ,  98.598   , 16.627 ,   23.590   ,  96.344   ,   13.372
  sim_card_set   , 31.875  , 58.405 ,    61.752     ,   59.528   ,     66.546     ,  97.592   , 12.780 ,   21.735   ,  87.208   ,   12.192
     switch      , 62.296  , 80.078 ,    51.852     ,   56.113   ,     68.421     ,  81.312   , 2.880  ,   6.204    ,  71.424   ,    3.201
      tape       , 89.885  , 95.795 ,    90.387     ,   88.822   ,     84.528     ,  98.554   , 31.034 ,   41.423   ,  95.947   ,   26.121
  terminalblock  , 62.220  , 79.387 ,    54.063     ,   58.777   ,     70.841     ,  95.164   , 2.056  ,   4.063    ,  86.255   ,    2.074
   toothbrush    , 62.337  , 74.743 ,    46.250     ,   55.061   ,     71.256     ,  89.514   , 3.582  ,   7.509    ,  70.215   ,    3.901
       toy       , 62.458  , 80.944 ,    54.649     ,   63.773   ,     73.852     ,  88.828   , 1.847  ,   5.931    ,  72.014   ,    3.056
    toy_brick    , 82.125  , 91.752 ,    81.395     ,   83.868   ,     73.955     ,  98.357   , 35.630 ,   43.835   ,  90.416   ,   28.069
   transistor1   , 65.500  , 80.622 ,    63.315     ,   69.874   ,     71.777     ,  95.885   , 13.395 ,   19.159   ,  85.206   ,   10.594
     u_block     , 60.332  , 78.633 ,    70.425     ,   56.819   ,     56.106     ,  97.904   , 19.814 ,   28.398   ,  93.655   ,   16.549
       usb       , 57.149  , 77.991 ,    53.617     ,   47.917   ,     60.595     ,  93.562   , 1.645  ,   5.076    ,  72.563   ,    2.604
   usb_adaptor   , 58.937  , 81.552 ,    56.492     ,   47.863   ,     55.535     ,  94.837   , 4.730  ,   12.600   ,  80.989   ,    6.723
     vcpill      , 71.360  , 84.669 ,    78.058     ,   76.714   ,     68.485     ,  97.293   , 31.660 ,   34.245   ,  93.363   ,   20.660
  wooden_beads   , 61.310  , 83.950 ,    64.620     ,   63.469   ,     61.765     ,  96.569   , 13.436 ,   20.389   ,  91.750   ,   11.352
    woodstick    , 83.120  , 92.089 ,    86.239     ,   77.468   ,     70.642     ,  95.893   , 26.358 ,   37.597   ,  89.547   ,   23.150
     zipper      , 75.320  , 88.737 ,    58.434     ,   74.065   ,     75.208     ,  91.948   , 11.015 ,   12.762   ,  78.672   ,    6.816
       Avg       , 64.942  , 81.166 ,    63.530     ,   61.924   ,     66.579     ,  94.794   , 12.623 ,   18.883   ,  84.376   ,   10.951
