      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 86.275  , 89.139 ,    76.090     ,   63.187   ,     63.722     ,  97.292   , 16.937 ,   29.427   ,  83.055   ,   17.252
   bottle_cap    , 97.059  , 98.701 ,    89.876     ,   90.194   ,     81.481     ,  98.738   , 21.326 ,   27.844   ,  93.015   ,   16.174
 button_battery  , 74.101  , 88.375 ,    73.745     ,   82.838   ,     77.758     ,  97.117   , 47.786 ,   48.707   ,  82.718   ,   32.194
     end_cap     , 75.921  , 83.692 ,    72.118     ,   75.577   ,     75.099     ,  93.263   , 5.177  ,   13.089   ,  80.683   ,    7.003
     eraser      , 83.934  , 92.324 ,    89.832     ,   88.409   ,     79.141     ,  98.605   , 28.053 ,   34.320   ,  90.812   ,   20.715
    fire_hood    , 74.400  , 86.061 ,    72.988     ,   66.404   ,     60.000     ,  98.307   , 20.847 ,   31.064   ,  84.771   ,   18.388
      mint       , 75.130  , 93.694 ,    70.200     ,   72.407   ,     66.783     ,  94.592   , 24.048 ,   36.577   ,  67.061   ,   22.382
     mounts      , 91.095  , 95.896 ,    86.304     ,   78.662   ,     74.131     ,  98.744   , 27.715 ,   38.368   ,  93.813   ,   23.738
       pcb       , 81.333  , 89.719 ,    70.967     ,   80.911   ,     75.676     ,  94.057   , 11.819 ,   21.573   ,  74.166   ,   12.091
  phone_battery  , 86.275  , 94.276 ,    87.314     ,   86.023   ,     79.167     ,  98.683   , 16.620 ,   27.890   ,  92.152   ,   16.205
   plastic_nut   , 83.880  , 92.055 ,    78.663     ,   71.389   ,     64.789     ,  97.922   , 22.837 ,   31.518   ,  87.529   ,   18.707
  plastic_plug   , 81.822  , 92.319 ,    74.912     ,   72.930   ,     64.118     ,  97.600   , 26.279 ,   31.688   ,  87.430   ,   18.827
 porcelain_doll  , 86.438  , 88.896 ,    85.661     ,   74.811   ,     72.059     ,  97.608   , 13.881 ,   22.735   ,  89.112   ,   12.825
    regulator    , 54.087  , 73.249 ,    47.669     ,   24.055   ,     42.058     ,  88.407   , 0.980  ,   5.010    ,  57.261   ,    2.569
rolled_strip_base, 94.853  , 97.598 ,    92.248     ,   96.228   ,     90.037     ,  99.249   , 20.708 ,   30.425   ,  96.743   ,   17.942
  sim_card_set   , 92.875  , 96.384 ,    93.806     ,   93.569   ,     86.717     ,  98.605   , 38.367 ,   39.649   ,  90.389   ,   24.726
     switch      , 92.974  , 96.491 ,    78.325     ,   83.210   ,     72.558     ,  95.529   , 41.205 ,   50.116   ,  81.753   ,   33.436
      tape       , 91.654  , 95.887 ,    89.842     ,   87.379   ,     80.443     ,  98.868   , 31.681 ,   38.410   ,  94.818   ,   23.770
  terminalblock  , 97.316  , 98.713 ,    89.550     ,   91.880   ,     84.289     ,  98.957   , 25.433 ,   33.934   ,  95.231   ,   20.434
   toothbrush    , 94.771  , 97.759 ,    84.285     ,   88.390   ,     79.710     ,  94.831   , 27.075 ,   36.574   ,  82.475   ,   22.380
       toy       , 73.333  , 80.400 ,    69.387     ,   75.144   ,     74.721     ,  88.701   , 9.966  ,   17.931   ,  74.852   ,    9.849
    toy_brick    , 80.375  , 87.450 ,    68.432     ,   64.644   ,     66.983     ,  95.025   , 15.292 ,   21.274   ,  68.870   ,   11.903
   transistor1   , 90.000  , 95.035 ,    86.450     ,   89.969   ,     81.797     ,  98.088   , 28.477 ,   31.307   ,  91.780   ,   18.558
     u_block     , 94.685  , 97.445 ,    85.054     ,   81.424   ,     74.312     ,  98.644   , 32.749 ,   40.348   ,  93.122   ,   25.272
       usb       , 80.678  , 85.846 ,    78.050     ,   74.232   ,     68.805     ,  96.983   , 19.756 ,   33.838   ,  89.444   ,   20.364
   usb_adaptor   , 92.552  , 96.687 ,    74.470     ,   71.198   ,     65.683     ,  95.881   , 12.527 ,   23.029   ,  75.606   ,   13.013
     vcpill      , 88.680  , 94.686 ,    86.608     ,   86.455   ,     76.655     ,  98.496   , 44.316 ,   51.465   ,  88.840   ,   34.648
  wooden_beads   , 86.054  , 94.777 ,    86.279     ,   85.119   ,     75.956     ,  97.951   , 31.603 ,   37.053   ,  86.026   ,   22.739
    woodstick    , 78.840  , 87.956 ,    75.981     ,   59.086   ,     58.036     ,  94.249   , 19.080 ,   23.081   ,  77.036   ,   13.046
     zipper      , 99.200  , 99.596 ,    98.073     ,   98.670   ,     95.011     ,  98.446   , 46.091 ,   48.892   ,  94.282   ,   32.356
       Avg       , 85.353  , 92.037 ,    80.439     ,   78.480   ,     73.590     ,  96.648   , 24.288 ,   31.905   ,  84.828   ,   19.450
