      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 90.196  , 96.061 ,    72.045     ,   57.686   ,     62.908     ,  95.832   , 9.636  ,   15.416   ,  76.904   ,    8.351
   bottle_cap    , 97.059  , 98.766 ,    90.262     ,   90.175   ,     82.270     ,  99.168   , 28.478 ,   34.081   ,  95.653   ,   20.541
 button_battery  , 69.567  , 85.345 ,    73.820     ,   81.958   ,     78.586     ,  95.628   , 27.438 ,   32.945   ,  82.724   ,   19.721
     end_cap     , 76.883  , 86.650 ,    69.981     ,   74.126   ,     76.008     ,  91.426   , 8.052  ,   16.412   ,  78.042   ,    8.939
     eraser      , 86.619  , 94.467 ,    84.911     ,   86.602   ,     77.564     ,  98.762   , 29.273 ,   35.411   ,  92.482   ,   21.515
    fire_hood    , 81.920  , 91.626 ,    79.880     ,   76.668   ,     68.504     ,  98.412   , 22.409 ,   31.621   ,  86.676   ,   18.780
      mint       , 57.465  , 87.043 ,    67.468     ,   67.091   ,     67.407     ,  93.799   , 14.919 ,   23.910   ,  67.256   ,   13.578
     mounts      , 91.503  , 94.428 ,    82.393     ,   71.520   ,     70.154     ,  98.391   , 25.590 ,   31.375   ,  92.434   ,   18.606
       pcb       , 79.625  , 88.228 ,    72.450     ,   81.745   ,     77.522     ,  94.663   , 7.105  ,   10.440   ,  79.700   ,    5.507
  phone_battery  , 97.835  , 99.000 ,    85.095     ,   83.513   ,     74.336     ,  98.381   , 30.275 ,   40.087   ,  91.830   ,   25.068
   plastic_nut   , 91.320  , 96.362 ,    82.708     ,   74.678   ,     67.826     ,  98.736   , 29.856 ,   39.167   ,  93.207   ,   24.353
  plastic_plug   , 72.141  , 85.167 ,    75.085     ,   67.673   ,     64.088     ,  98.676   , 30.293 ,   36.065   ,  92.863   ,   21.999
 porcelain_doll  , 92.157  , 94.340 ,    84.931     ,   73.412   ,     75.536     ,  97.938   , 16.767 ,   25.303   ,  92.561   ,   14.484
    regulator    , 74.920  , 83.804 ,    49.826     ,   26.884   ,     41.469     ,  90.140   , 1.126  ,   1.831    ,  69.164   ,    0.924
rolled_strip_base, 99.510  , 99.772 ,    96.748     ,   98.582   ,     94.275     ,  99.210   , 19.442 ,   24.328   ,  97.670   ,   13.848
  sim_card_set   , 92.625  , 96.751 ,    90.101     ,   90.621   ,     82.645     ,  98.935   , 47.926 ,   48.379   ,  92.444   ,   31.907
     switch      , 90.155  , 95.205 ,    79.248     ,   82.438   ,     75.424     ,  90.664   , 19.442 ,   27.034   ,  82.900   ,   15.629
      tape       , 98.923  , 99.518 ,    94.213     ,   93.789   ,     88.000     ,  99.335   , 37.439 ,   43.859   ,  97.236   ,   28.090
  terminalblock  , 98.277  , 99.339 ,    87.824     ,   89.138   ,     84.455     ,  99.116   , 29.457 ,   33.701   ,  96.311   ,   20.266
   toothbrush    , 90.114  , 94.810 ,    79.509     ,   82.680   ,     78.333     ,  95.573   , 23.608 ,   31.095   ,  85.417   ,   18.410
       toy       , 70.500  , 82.496 ,    68.164     ,   74.826   ,     73.823     ,  90.379   , 6.825  ,   13.002   ,  75.611   ,    6.953
    toy_brick    , 67.667  , 77.591 ,    62.946     ,   58.543   ,     65.251     ,  96.264   , 9.135  ,   18.387   ,  83.278   ,   10.124
   transistor1   , 97.208  , 98.703 ,    95.949     ,   96.881   ,     91.852     ,  99.078   , 32.952 ,   35.360   ,  95.656   ,   21.478
     u_block     , 88.010  , 94.207 ,    81.105     ,   74.554   ,     65.198     ,  99.174   , 36.765 ,   42.345   ,  95.750   ,   26.860
       usb       , 77.165  , 86.777 ,    75.886     ,   71.292   ,     69.690     ,  97.444   , 21.961 ,   33.035   ,  88.412   ,   19.786
   usb_adaptor   , 86.594  , 94.731 ,    71.051     ,   67.050   ,     59.477     ,  97.150   , 12.945 ,   23.963   ,  85.577   ,   13.613
     vcpill      , 78.000  , 89.255 ,    77.358     ,   77.672   ,     65.768     ,  97.601   , 37.087 ,   43.955   ,  87.426   ,   28.168
  wooden_beads   , 81.037  , 91.801 ,    86.565     ,   83.917   ,     77.015     ,  97.091   , 28.959 ,   33.631   ,  86.436   ,   20.215
    woodstick    , 76.280  , 87.938 ,    75.531     ,   61.927   ,     61.017     ,  94.287   , 17.819 ,   23.547   ,  77.309   ,   13.345
     zipper      , 99.960  , 99.980 ,    96.573     ,   98.051   ,     94.092     ,  98.623   , 50.393 ,   54.089   ,  95.236   ,   37.070
       Avg       , 85.041  , 92.339 ,    79.654     ,   77.190   ,     73.683     ,  96.662   , 23.779 ,   30.126   ,  87.139   ,   18.271
