      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 80.801  , 89.073 ,    55.678     ,   40.959   ,     56.531     ,  92.289   , 1.065  ,   2.572    ,  67.055   ,    1.302
   bottle_cap    , 72.753  , 87.460 ,    68.132     ,   63.184   ,     63.270     ,  98.640   , 25.818 ,   34.409   ,  93.608   ,   20.779
 button_battery  , 68.137  , 82.948 ,    65.427     ,   75.935   ,     77.113     ,  93.308   , 26.990 ,   34.737   ,  74.574   ,   21.019
     end_cap     , 63.822  , 75.731 ,    61.135     ,   65.796   ,     73.519     ,  81.722   , 2.078  ,   8.377    ,  53.536   ,    4.372
     eraser      , 83.854  , 89.784 ,    74.153     ,   65.914   ,     70.396     ,  97.755   , 13.333 ,   16.092   ,  89.618   ,    8.750
    fire_hood    , 77.280  , 88.018 ,    76.442     ,   66.084   ,     64.789     ,  98.115   , 13.033 ,   22.172   ,  85.415   ,   12.468
      mint       , 52.995  , 83.402 ,    56.746     ,   55.824   ,     64.915     ,  89.810   , 2.698  ,   6.474    ,  53.232   ,    3.345
     mounts      , 87.990  , 94.026 ,    68.536     ,   63.686   ,     56.682     ,  96.443   , 20.792 ,   25.964   ,  83.416   ,   14.919
       pcb       , 89.417  , 89.848 ,    61.259     ,   72.487   ,     75.850     ,  88.405   , 0.946  ,   2.291    ,  57.530   ,    1.159
  phone_battery  , 59.355  , 80.619 ,    58.680     ,   61.057   ,     59.551     ,  93.434   , 15.139 ,   24.133   ,  76.197   ,   13.722
   plastic_nut   , 45.280  , 62.948 ,    59.176     ,   42.637   ,     51.471     ,  94.188   , 5.103  ,   11.918   ,  76.978   ,    6.336
  plastic_plug   , 65.482  , 80.297 ,    69.910     ,   56.093   ,     61.838     ,  96.838   , 7.822  ,   15.635   ,  85.889   ,    8.481
 porcelain_doll  , 85.580  , 85.031 ,    66.617     ,   43.936   ,     57.637     ,  95.027   , 1.569  ,   4.895    ,  82.957   ,    2.509
    regulator    , 53.806  , 71.976 ,    39.912     ,   20.617   ,     41.684     ,  81.451   , 0.097  ,   0.451    ,  49.279   ,    0.226
rolled_strip_base, 84.109  , 93.255 ,    73.333     ,   87.062   ,     82.759     ,  96.656   , 13.575 ,   20.781   ,  91.457   ,   11.595
  sim_card_set   , 84.458  , 87.344 ,    78.024     ,   75.816   ,     74.672     ,  96.853   , 11.094 ,   19.228   ,  82.238   ,   10.637
     switch      , 77.655  , 81.167 ,    61.652     ,   62.241   ,     68.739     ,  85.763   , 2.011  ,   4.529    ,  70.403   ,    2.317
      tape       , 91.577  , 96.331 ,    78.986     ,   77.578   ,     66.942     ,  95.617   , 17.980 ,   29.066   ,  85.975   ,   17.004
  terminalblock  , 40.345  , 69.242 ,    57.076     ,   61.405   ,     70.447     ,  92.568   , 4.249  ,   8.662    ,  74.910   ,    4.527
   toothbrush    , 59.109  , 78.954 ,    60.159     ,   63.517   ,     73.664     ,  88.414   , 3.867  ,   7.903    ,  64.484   ,    4.114
       toy       , 52.750  , 67.165 ,    50.494     ,   57.885   ,     74.177     ,  87.976   , 0.820  ,   2.729    ,  64.728   ,    1.384
    toy_brick    , 87.875  , 92.642 ,    66.508     ,   57.555   ,     67.580     ,  93.967   , 2.524  ,   6.364    ,  72.048   ,    3.287
   transistor1   , 87.958  , 93.739 ,    77.876     ,   81.699   ,     78.189     ,  96.486   , 6.504  ,   10.416   ,  85.855   ,    5.494
     u_block     , 73.427  , 87.502 ,    71.578     ,   56.641   ,     59.786     ,  98.435   , 15.242 ,   17.696   ,  92.682   ,    9.707
       usb       , 76.552  , 87.454 ,    59.113     ,   53.139   ,     62.729     ,  91.372   , 1.022  ,   2.558    ,  65.102   ,    1.295
   usb_adaptor   , 66.747  , 84.251 ,    59.545     ,   49.772   ,     56.907     ,  95.711   , 7.027  ,   15.258   ,  81.060   ,    8.259
     vcpill      , 95.240  , 96.455 ,    74.853     ,   71.027   ,     67.232     ,  94.278   , 5.903  ,   10.564   ,  79.047   ,    5.577
  wooden_beads   , 87.075  , 95.188 ,    75.214     ,   72.064   ,     66.204     ,  95.106   , 11.094 ,   15.617   ,  80.313   ,    8.470
    woodstick    , 62.360  , 78.735 ,    65.654     ,   43.441   ,     51.969     ,  90.798   , 9.227  ,   13.934   ,  69.858   ,    7.489
     zipper      , 95.320  , 97.528 ,    80.570     ,   87.713   ,     78.244     ,  90.944   , 4.311  ,   8.988    ,  70.726   ,    4.706
       Avg       , 73.637  , 84.937 ,    65.748     ,   61.759   ,     65.850     ,  92.946   , 8.431  ,   13.481   ,  75.339   ,    7.508
