      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 86.152  , 86.341 ,    75.809     ,   61.675   ,     64.384     ,  97.254   , 14.850 ,   28.131   ,  83.157   ,   16.368
   bottle_cap    , 92.729  , 96.923 ,    89.450     ,   89.469   ,     80.000     ,  98.745   , 20.953 ,   28.127   ,  92.903   ,   16.365
 button_battery  , 74.142  , 88.589 ,    76.573     ,   84.641   ,     80.447     ,  97.447   , 48.646 ,   50.382   ,  83.218   ,   33.674
     end_cap     , 75.361  , 85.878 ,    73.085     ,   77.307   ,     75.154     ,  93.245   , 4.994  ,   13.010   ,  81.039   ,    6.958
     eraser      , 80.809  , 90.834 ,    88.464     ,   86.664   ,     77.049     ,  98.341   , 25.728 ,   32.640   ,  90.361   ,   19.503
    fire_hood    , 75.880  , 86.834 ,    72.482     ,   64.328   ,     58.868     ,  98.195   , 18.455 ,   28.442   ,  83.764   ,   16.579
      mint       , 76.953  , 94.139 ,    71.736     ,   74.144   ,     66.946     ,  95.778   , 26.344 ,   36.495   ,  71.427   ,   22.321
     mounts      , 89.624  , 94.862 ,    88.196     ,   80.804   ,     74.205     ,  98.739   , 26.215 ,   38.093   ,  92.623   ,   23.528
       pcb       , 82.917  , 90.305 ,    71.181     ,   81.185   ,     75.752     ,  94.572   , 10.980 ,   20.799   ,  75.028   ,   11.607
  phone_battery  , 77.655  , 89.355 ,    84.687     ,   81.276   ,     74.157     ,  98.289   , 14.090 ,   22.954   ,  90.242   ,   12.965
   plastic_nut   , 82.160  , 91.006 ,    78.891     ,   70.755   ,     65.385     ,  98.065   , 22.398 ,   30.308   ,  88.392   ,   17.860
  plastic_plug   , 85.989  , 94.201 ,    75.208     ,   71.358   ,     64.780     ,  97.638   , 23.218 ,   28.975   ,  86.960   ,   16.942
 porcelain_doll  , 83.292  , 86.803 ,    84.269     ,   72.244   ,     70.000     ,  96.537   , 11.716 ,   20.949   ,  84.815   ,   11.700
    regulator    , 58.133  , 76.673 ,    47.734     ,   24.777   ,     41.784     ,  88.383   , 1.460  ,   6.227    ,  59.918   ,    3.214
rolled_strip_base, 91.095  , 95.463 ,    91.059     ,   95.333   ,     89.455     ,  99.219   , 20.011 ,   30.867   ,  96.550   ,   18.250
  sim_card_set   , 90.708  , 95.413 ,    92.926     ,   93.048   ,     85.789     ,  98.625   , 39.677 ,   39.478   ,  90.291   ,   24.593
     switch      , 91.544  , 95.993 ,    84.305     ,   87.537   ,     77.830     ,  97.306   , 46.005 ,   52.801   ,  84.054   ,   35.871
      tape       , 89.308  , 94.231 ,    89.509     ,   85.468   ,     79.433     ,  98.582   , 28.831 ,   36.429   ,  93.979   ,   22.271
  terminalblock  , 88.702  , 93.627 ,    86.013     ,   88.605   ,     81.373     ,  98.772   , 22.015 ,   30.683   ,  93.770   ,   18.122
   toothbrush    , 93.546  , 96.904 ,    85.536     ,   88.679   ,     80.804     ,  95.265   , 27.640 ,   35.340   ,  82.943   ,   21.462
       toy       , 82.125  , 86.171 ,    71.555     ,   77.255   ,     75.564     ,  88.566   , 10.676 ,   19.399   ,  74.228   ,   10.741
    toy_brick    , 76.167  , 85.855 ,    66.787     ,   63.692   ,     67.303     ,  94.602   , 13.643 ,   19.917   ,  66.631   ,   11.060
   transistor1   , 87.875  , 93.439 ,    86.008     ,   89.233   ,     81.235     ,  97.481   , 25.896 ,   29.214   ,  89.916   ,   17.106
     u_block     , 95.536  , 97.791 ,    85.616     ,   80.694   ,     72.146     ,  98.639   , 31.924 ,   39.013   ,  93.189   ,   24.234
       usb       , 81.658  , 86.615 ,    80.351     ,   76.480   ,     71.720     ,  97.086   , 18.875 ,   32.337   ,  90.328   ,   19.287
   usb_adaptor   , 91.908  , 96.250 ,    74.957     ,   71.340   ,     64.943     ,  95.916   , 11.778 ,   21.176   ,  75.794   ,   11.842
     vcpill      , 91.800  , 96.194 ,    88.091     ,   87.586   ,     76.868     ,  98.624   , 48.382 ,   52.836   ,  89.142   ,   35.903
  wooden_beads   , 87.968  , 95.464 ,    85.031     ,   83.975   ,     75.229     ,  98.059   , 33.273 ,   40.282   ,  86.258   ,   25.221
    woodstick    , 78.000  , 86.297 ,    78.981     ,   61.873   ,     63.158     ,  94.631   , 18.342 ,   21.820   ,  78.236   ,   12.246
     zipper      , 98.480  , 99.198 ,    97.850     ,   98.435   ,     94.783     ,  98.272   , 42.126 ,   46.051   ,  93.207   ,   29.913
       Avg       , 84.607  , 91.588 ,    80.745     ,   78.329   ,     73.551     ,  96.696   , 23.638 ,   31.106   ,  84.745   ,   18.923
