      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.137  , 97.126 ,    71.861     ,   52.411   ,     66.279     ,  95.879   , 4.830  ,   9.617    ,  77.803   ,    5.052
   bottle_cap    , 97.018  , 98.882 ,    90.802     ,   90.959   ,     83.333     ,  99.225   , 27.664 ,   33.392   ,  95.902   ,   20.042
 button_battery  , 73.693  , 86.551 ,    74.099     ,   81.727   ,     80.000     ,  95.495   , 25.680 ,   32.894   ,  82.159   ,   19.685
     end_cap     , 73.918  , 82.098 ,    67.606     ,   69.512   ,     75.352     ,  91.680   , 6.194  ,   14.476   ,  77.987   ,    7.803
     eraser      , 84.896  , 93.973 ,    85.913     ,   86.508   ,     75.908     ,  98.826   , 28.906 ,   35.731   ,  92.929   ,   21.752
    fire_hood    , 83.000  , 92.157 ,    79.849     ,   76.857   ,     67.460     ,  98.428   , 20.624 ,   30.916   ,  86.190   ,   18.284
      mint       , 61.545  , 88.944 ,    65.281     ,   64.475   ,     65.957     ,  93.544   , 10.900 ,   18.393   ,  66.762   ,   10.128
     mounts      , 92.198  , 95.360 ,    83.192     ,   72.178   ,     71.388     ,  98.424   , 23.193 ,   30.662   ,  93.110   ,   18.107
       pcb       , 81.917  , 90.214 ,    74.560     ,   82.238   ,     78.346     ,  94.681   , 3.899  ,   7.013    ,  79.341   ,    3.634
  phone_battery  , 98.366  , 99.176 ,    85.200     ,   81.102   ,     75.676     ,  98.173   , 25.051 ,   32.511   ,  91.525   ,   19.410
   plastic_nut   , 88.680  , 94.745 ,    82.531     ,   72.108   ,     65.823     ,  98.646   , 28.907 ,   37.232   ,  92.940   ,   22.874
  plastic_plug   , 79.575  , 90.932 ,    76.909     ,   70.235   ,     67.516     ,  98.653   , 28.098 ,   35.543   ,  92.956   ,   21.612
 porcelain_doll  , 89.910  , 92.393 ,    84.864     ,   74.637   ,     72.800     ,  97.996   , 17.360 ,   26.005   ,  92.594   ,   14.946
    regulator    , 71.835  , 84.705 ,    54.628     ,   30.886   ,     42.857     ,  90.932   , 0.897  ,   1.744    ,  71.085   ,    0.880
rolled_strip_base, 99.592  , 99.811 ,    97.438     ,   98.867   ,     94.434     ,  99.232   , 19.217 ,   25.203   ,  97.726   ,   14.418
  sim_card_set   , 91.708  , 96.087 ,    91.915     ,   91.892   ,     85.714     ,  98.886   , 47.965 ,   48.144   ,  92.297   ,   31.703
     switch      , 94.404  , 97.238 ,    83.177     ,   85.830   ,     77.802     ,  92.740   , 24.078 ,   31.964   ,  85.126   ,   19.022
      tape       , 98.846  , 99.469 ,    94.062     ,   93.323   ,     87.455     ,  99.440   , 38.493 ,   43.754   ,  97.599   ,   28.003
  terminalblock  , 98.638  , 99.428 ,    89.954     ,   90.210   ,     87.042     ,  99.189   , 27.543 ,   31.618   ,  96.851   ,   18.777
   toothbrush    , 90.033  , 94.973 ,    79.966     ,   82.993   ,     77.844     ,  95.505   , 22.336 ,   29.059   ,  85.560   ,   16.999
       toy       , 78.000  , 88.320 ,    70.917     ,   78.611   ,     74.254     ,  91.219   , 6.918  ,   13.031   ,  76.953   ,    6.970
    toy_brick    , 69.542  , 78.659 ,    65.300     ,   60.427   ,     68.610     ,  95.743   , 8.857  ,   18.438   ,  81.978   ,   10.155
   transistor1   , 96.958  , 98.617 ,    95.273     ,   96.283   ,     90.233     ,  99.002   , 29.350 ,   32.569   ,  95.187   ,   19.452
     u_block     , 91.539  , 95.902 ,    82.014     ,   74.844   ,     66.667     ,  99.179   , 30.732 ,   37.994   ,  95.839   ,   23.452
       usb       , 80.188  , 89.123 ,    78.230     ,   74.922   ,     69.975     ,  97.551   , 18.444 ,   28.366   ,  88.849   ,   16.527
   usb_adaptor   , 88.688  , 95.345 ,    73.059     ,   65.047   ,     62.745     ,  97.272   , 11.093 ,   21.774   ,  85.173   ,   12.217
     vcpill      , 84.160  , 92.272 ,    78.722     ,   78.558   ,     68.012     ,  97.756   , 38.000 ,   44.491   ,  87.566   ,   28.610
  wooden_beads   , 80.910  , 92.303 ,    85.031     ,   83.202   ,     75.706     ,  97.028   , 28.567 ,   33.514   ,  86.567   ,   20.130
    woodstick    , 74.080  , 86.865 ,    75.010     ,   63.690   ,     57.937     ,  94.413   , 15.648 ,   22.986   ,  78.491   ,   12.986
     zipper      , 97.920  , 98.814 ,    96.053     ,   97.424   ,     93.304     ,  98.526   , 47.005 ,   51.266   ,  94.660   ,   34.469
       Avg       , 86.163  , 93.016 ,    80.447     ,   77.398   ,     74.214     ,  96.775   , 22.215 ,   28.677   ,  87.324   ,   17.270
