      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 88.072  , 89.190 ,    78.420     ,   66.420   ,     67.119     ,  97.355   , 19.496 ,   32.788   ,  83.333   ,   19.609
   bottle_cap    , 96.773  , 98.567 ,    89.826     ,   89.866   ,     82.201     ,  98.671   , 21.900 ,   28.832   ,  92.733   ,   16.845
 button_battery  , 77.533  , 89.738 ,    75.757     ,   84.094   ,     79.252     ,  97.340   , 49.881 ,   49.701   ,  83.345   ,   33.068
     end_cap     , 77.364  , 87.031 ,    72.531     ,   76.332   ,     74.704     ,  93.316   , 5.236  ,   13.245   ,  79.931   ,    7.092
     eraser      , 84.816  , 92.921 ,    90.288     ,   89.110   ,     79.870     ,  98.536   , 30.424 ,   35.718   ,  90.482   ,   21.742
    fire_hood    , 77.040  , 87.547 ,    73.908     ,   66.996   ,     60.364     ,  98.366   , 21.004 ,   30.515   ,  85.296   ,   18.005
      mint       , 78.516  , 94.503 ,    71.152     ,   73.943   ,     66.964     ,  95.016   , 26.355 ,   37.270   ,  69.396   ,   22.903
     mounts      , 89.052  , 94.500 ,    85.468     ,   78.331   ,     72.059     ,  98.546   , 27.852 ,   37.822   ,  92.766   ,   23.321
       pcb       , 82.875  , 90.520 ,    71.896     ,   81.598   ,     75.980     ,  94.171   , 12.212 ,   21.733   ,  73.442   ,   12.191
  phone_battery  , 88.072  , 94.745 ,    87.998     ,   86.494   ,     77.707     ,  98.756   , 18.779 ,   28.547   ,  92.358   ,   16.650
   plastic_nut   , 83.640  , 92.170 ,    79.029     ,   73.086   ,     65.000     ,  98.140   , 23.007 ,   32.262   ,  88.717   ,   19.234
  plastic_plug   , 77.859  , 90.317 ,    73.103     ,   71.130   ,     62.620     ,  97.229   , 25.767 ,   31.185   ,  86.385   ,   18.473
 porcelain_doll  , 85.907  , 89.695 ,    86.480     ,   77.210   ,     73.518     ,  97.575   , 16.091 ,   23.333   ,  89.017   ,   13.207
    regulator    , 56.010  , 74.083 ,    47.453     ,   25.201   ,     41.986     ,  89.070   , 1.480  ,   6.142    ,  60.457   ,    3.168
rolled_strip_base, 94.322  , 97.310 ,    93.111     ,   96.650   ,     90.772     ,  99.221   , 19.772 ,   30.610   ,  96.666   ,   18.071
  sim_card_set   , 94.167  , 96.369 ,    94.670     ,   94.037   ,     88.594     ,  98.601   , 40.043 ,   39.853   ,  90.097   ,   24.885
     switch      , 94.608  , 97.309 ,    81.994     ,   85.745   ,     76.526     ,  96.336   , 48.828 ,   54.331   ,  83.134   ,   37.298
      tape       , 93.577  , 96.778 ,    90.292     ,   88.180   ,     82.051     ,  98.736   , 30.534 ,   38.222   ,  94.451   ,   23.626
  terminalblock  , 94.271  , 97.248 ,    86.155     ,   88.154   ,     83.333     ,  98.978   , 24.182 ,   32.311   ,  95.007   ,   19.269
   toothbrush    , 92.320  , 96.623 ,    85.211     ,   88.667   ,     81.106     ,  95.485   , 28.701 ,   37.642   ,  83.403   ,   23.184
       toy       , 78.750  , 84.494 ,    70.827     ,   77.297   ,     74.858     ,  87.289   , 10.877 ,   19.562   ,  74.918   ,   10.841
    toy_brick    , 79.917  , 88.538 ,    68.628     ,   65.830   ,     67.749     ,  94.973   , 18.342 ,   25.485   ,  68.524   ,   14.603
   transistor1   , 89.667  , 94.753 ,    86.144     ,   89.844   ,     81.221     ,  97.882   , 28.435 ,   30.018   ,  91.135   ,   17.660
     u_block     , 96.003  , 98.142 ,    84.908     ,   81.305   ,     72.727     ,  98.565   , 34.058 ,   40.531   ,  92.775   ,   25.416
       usb       , 83.497  , 86.890 ,    79.373     ,   75.929   ,     70.588     ,  97.491   , 21.515 ,   34.730   ,  91.293   ,   21.014
   usb_adaptor   , 91.586  , 96.403 ,    74.002     ,   71.007   ,     63.768     ,  95.852   , 13.484 ,   23.594   ,  76.591   ,   13.375
     vcpill      , 88.120  , 94.532 ,    86.083     ,   86.456   ,     77.509     ,  98.435   , 46.554 ,   54.238   ,  88.046   ,   37.210
  wooden_beads   , 87.968  , 95.513 ,    86.641     ,   85.803   ,     77.654     ,  98.089   , 33.824 ,   39.485   ,  86.286   ,   24.599
    woodstick    , 78.440  , 87.765 ,    76.987     ,   60.909   ,     59.091     ,  94.639   , 20.559 ,   23.926   ,  78.033   ,   13.588
     zipper      , 99.200  , 99.594 ,    98.435     ,   98.940   ,     95.652     ,  98.727   , 48.454 ,   52.329   ,  95.078   ,   35.436
       Avg       , 85.998  , 92.460 ,    80.892     ,   79.152   ,     74.085     ,  96.713   , 25.588 ,   32.865   ,  85.103   ,   20.186
