      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 61.397  , 76.536 ,    58.353     ,   43.138   ,     54.701     ,  94.417   , 2.716  ,   6.687    ,  71.435   ,    3.459
   bottle_cap    , 92.810  , 96.786 ,    79.843     ,   77.880   ,     68.512     ,  98.093   , 12.632 ,   23.234   ,  89.323   ,   13.144
 button_battery  , 61.397  , 78.673 ,    59.019     ,   69.458   ,     77.163     ,  95.159   , 17.890 ,   21.931   ,  75.260   ,   12.316
     end_cap     , 59.215  , 70.567 ,    62.387     ,   66.441   ,     73.064     ,  87.042   , 1.466  ,   5.500    ,  64.511   ,    2.828
     eraser      , 53.486  , 74.248 ,    68.855     ,   56.498   ,     66.219     ,  95.300   , 4.461  ,   11.169   ,  76.408   ,    5.915
    fire_hood    , 72.680  , 84.277 ,    65.755     ,   52.786   ,     56.614     ,  97.056   , 5.398  ,   13.581   ,  76.822   ,    7.285
      mint       , 56.771  , 87.694 ,    60.697     ,   58.491   ,     65.391     ,  90.720   , 0.801  ,   2.111    ,  55.436   ,    1.067
     mounts      , 75.817  , 87.823 ,    72.236     ,   63.921   ,     60.308     ,  95.736   , 9.208  ,   18.658   ,  83.784   ,   10.289
       pcb       , 57.750  , 77.419 ,    56.498     ,   67.679   ,     75.421     ,  88.596   , 2.299  ,   7.485    ,  63.541   ,    3.888
  phone_battery  , 63.113  , 76.802 ,    62.127     ,   55.753   ,     60.591     ,  96.528   , 4.389  ,   10.215   ,  80.935   ,    5.383
   plastic_nut   , 68.400  , 81.822 ,    63.588     ,   47.208   ,     53.904     ,  94.302   , 7.531  ,   16.834   ,  73.436   ,    9.191
  plastic_plug   , 62.868  , 81.211 ,    61.541     ,   48.660   ,     57.882     ,  95.929   , 3.395  ,   9.034    ,  80.854   ,    4.731
 porcelain_doll  , 71.242  , 77.226 ,    72.902     ,   52.629   ,     59.941     ,  94.047   , 3.307  ,   10.683   ,  76.874   ,    5.643
    regulator    , 65.785  , 80.411 ,    50.487     ,   30.676   ,     41.702     ,  82.746   , 0.100  ,   0.241    ,  45.471   ,    0.121
rolled_strip_base, 85.580  , 91.791 ,    75.882     ,   86.458   ,     83.926     ,  95.836   , 7.441  ,   15.971   ,  85.091   ,    8.678
  sim_card_set   , 56.708  , 74.132 ,    69.048     ,   69.777   ,     68.432     ,  96.561   , 16.873 ,   27.215   ,  81.226   ,   15.751
     switch      , 71.119  , 85.594 ,    64.407     ,   70.277   ,     69.565     ,  90.784   , 12.400 ,   17.494   ,  72.127   ,    9.585
      tape       , 61.346  , 78.251 ,    68.901     ,   56.734   ,     60.680     ,  96.710   , 10.364 ,   15.899   ,  85.903   ,    8.636
  terminalblock  , 76.522  , 87.438 ,    58.548     ,   62.517   ,     71.326     ,  94.666   , 2.827  ,   8.926    ,  77.832   ,    4.672
   toothbrush    , 76.961  , 88.749 ,    70.989     ,   78.510   ,     72.266     ,  93.576   , 19.663 ,   28.426   ,  76.332   ,   16.568
       toy       , 56.333  , 68.721 ,    48.302     ,   56.982   ,     73.575     ,  87.370   , 1.127  ,   3.564    ,  65.595   ,    1.814
    toy_brick    , 57.583  , 77.255 ,    56.577     ,   52.442   ,     65.226     ,  88.072   , 0.999  ,   2.641    ,  51.278   ,    1.338
   transistor1   , 66.250  , 80.447 ,    65.757     ,   70.703   ,     73.913     ,  95.107   , 12.047 ,   19.246   ,  80.111   ,   10.648
     u_block     , 74.702  , 87.483 ,    68.031     ,   56.823   ,     54.891     ,  97.214   , 17.699 ,   27.247   ,  85.990   ,   15.773
       usb       , 48.775  , 70.687 ,    58.412     ,   51.410   ,     62.069     ,  92.446   , 2.259  ,   5.951    ,  73.209   ,    3.067
   usb_adaptor   , 69.283  , 86.392 ,    64.315     ,   57.677   ,     59.155     ,  91.950   , 5.864  ,   15.682   ,  64.015   ,    8.508
     vcpill      , 57.360  , 71.086 ,    75.927     ,   68.610   ,     69.859     ,  97.573   , 23.331 ,   32.002   ,  85.058   ,   19.049
  wooden_beads   , 76.403  , 88.547 ,    77.000     ,   71.484   ,     70.461     ,  96.818   , 11.761 ,   18.313   ,  81.125   ,   10.079
    woodstick    , 71.680  , 79.736 ,    70.402     ,   46.974   ,     54.000     ,  90.550   , 2.355  ,   7.646    ,  63.033   ,    3.975
     zipper      , 90.760  , 91.860 ,    91.911     ,   92.634   ,     88.985     ,  96.273   , 19.085 ,   26.220   ,  80.165   ,   15.088
       Avg       , 67.337  , 81.322 ,    65.957     ,   61.374   ,     65.658     ,  93.573   , 8.056  ,   14.327   ,  74.073   ,    7.950
