      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 54.820  , 72.235 ,    59.374     ,   47.868   ,     55.061     ,  95.918   , 6.987  ,   13.245   ,  81.125   ,    7.092
   bottle_cap    , 64.216  , 80.068 ,    63.791     ,   54.133   ,     61.670     ,  98.426   , 17.334 ,   24.252   ,  94.165   ,   13.799
 button_battery  , 51.675  , 69.534 ,    52.351     ,   62.731   ,     76.033     ,  93.945   , 4.773  ,   10.511   ,  81.936   ,    5.547
     end_cap     , 57.372  , 72.065 ,    58.534     ,   65.443   ,     73.322     ,  86.475   , 0.631  ,   1.922    ,  65.004   ,    0.970
     eraser      , 89.103  , 94.739 ,    85.545     ,   86.774   ,     80.000     ,  99.067   , 30.486 ,   34.997   ,  95.723   ,   21.210
    fire_hood    , 72.040  , 82.158 ,    82.014     ,   73.061   ,     70.068     ,  98.530   , 32.758 ,   37.789   ,  88.724   ,   23.296
      mint       , 71.484  , 92.390 ,    57.402     ,   58.150   ,     65.023     ,  92.647   , 5.876  ,   12.113   ,  76.267   ,    6.447
     mounts      , 75.000  , 87.879 ,    69.474     ,   54.259   ,     60.000     ,  96.640   , 13.617 ,   19.849   ,  92.298   ,   11.018
       pcb       , 56.250  , 72.090 ,    57.176     ,   65.749   ,     76.027     ,  92.296   , 1.742  ,   4.229    ,  73.291   ,    2.160
  phone_battery  , 60.008  , 77.970 ,    51.776     ,   49.571   ,     59.551     ,  96.173   , 9.945  ,   15.384   ,  86.898   ,    8.333
   plastic_nut   , 64.160  , 80.738 ,    55.440     ,   43.451   ,     50.820     ,  96.590   , 13.470 ,   20.361   ,  85.630   ,   11.334
  plastic_plug   , 60.131  , 81.374 ,    56.555     ,   50.274   ,     56.531     ,  98.389   , 16.575 ,   22.463   ,  93.703   ,   12.653
 porcelain_doll  , 87.337  , 94.091 ,    82.181     ,   77.156   ,     65.942     ,  97.987   , 18.597 ,   29.599   ,  93.770   ,   17.370
    regulator    , 41.707  , 62.118 ,    44.757     ,   23.577   ,     41.423     ,  91.468   , 0.218  ,   0.646    ,  77.597   ,    0.324
rolled_strip_base, 57.067  , 79.086 ,    55.412     ,   74.989   ,     81.877     ,  98.692   , 13.526 ,   17.089   ,  96.579   ,    9.343
  sim_card_set   , 21.333  , 51.665 ,    55.254     ,   50.860   ,     67.412     ,  98.023   , 7.101  ,   15.011   ,  89.525   ,    8.114
     switch      , 65.686  , 81.893 ,    63.026     ,   66.047   ,     69.675     ,  83.215   , 2.253  ,   5.422    ,  72.637   ,    2.787
      tape       , 89.000  , 95.054 ,    90.028     ,   87.606   ,     81.022     ,  99.038   , 33.815 ,   43.329   ,  97.074   ,   27.656
  terminalblock  , 44.631  , 67.316 ,    55.819     ,   57.766   ,     70.483     ,  96.123   , 4.722  ,   9.691    ,  90.084   ,    5.092
   toothbrush    , 69.322  , 79.535 ,    54.730     ,   60.275   ,     71.429     ,  89.178   , 3.451  ,   7.143    ,  69.794   ,    3.704
       toy       , 60.708  , 77.258 ,    49.566     ,   58.618   ,     73.793     ,  89.921   , 0.929  ,   2.553    ,  71.410   ,    1.293
    toy_brick    , 81.792  , 90.754 ,    81.756     ,   82.896   ,     74.576     ,  98.596   , 37.797 ,   43.684   ,  92.632   ,   27.946
   transistor1   , 64.875  , 82.621 ,    55.784     ,   63.053   ,     72.000     ,  96.116   , 5.347  ,   11.291   ,  85.737   ,    5.983
     u_block     , 69.260  , 83.550 ,    68.126     ,   50.661   ,     56.698     ,  97.933   , 15.012 ,   24.953   ,  94.201   ,   14.255
       usb       , 44.649  , 61.059 ,    50.313     ,   43.526   ,     60.755     ,  93.692   , 2.242  ,   6.871    ,  71.808   ,    3.558
   usb_adaptor   , 58.172  , 79.662 ,    52.802     ,   43.739   ,     55.859     ,  95.713   , 4.133  ,   9.475    ,  82.787   ,    4.973
     vcpill      , 72.880  , 85.361 ,    76.191     ,   73.322   ,     67.539     ,  97.143   , 26.847 ,   30.152   ,  93.256   ,   17.753
  wooden_beads   , 60.629  , 80.759 ,    61.935     ,   56.792   ,     60.980     ,  96.410   , 8.784  ,   14.999   ,  90.998   ,    8.107
    woodstick    , 81.320  , 91.787 ,    86.760     ,   81.175   ,     74.444     ,  95.435   , 32.668 ,   40.101   ,  88.517   ,   25.079
     zipper      , 64.960  , 82.751 ,    49.958     ,   68.364   ,     75.208     ,  93.871   , 11.069 ,   14.465   ,  86.627   ,    7.796
       Avg       , 63.720  , 79.652 ,    62.794     ,   61.063   ,     66.841     ,  95.122   , 12.757 ,   18.120   ,  85.327   ,   10.500
