      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 75.204  , 86.640 ,    68.131     ,   53.083   ,     59.908     ,  96.085   , 10.411 ,   19.166   ,  78.145   ,   10.598
   bottle_cap    , 95.547  , 98.006 ,    83.521     ,   84.128   ,     71.976     ,  97.377   , 16.082 ,   24.726   ,  87.378   ,   14.107
 button_battery  , 75.654  , 87.884 ,    70.696     ,   79.432   ,     78.216     ,  95.570   , 39.553 ,   41.921   ,  75.069   ,   26.519
     end_cap     , 71.635  , 83.405 ,    70.476     ,   75.575   ,     73.864     ,  87.864   , 2.230  ,   7.334    ,  67.756   ,    3.807
     eraser      , 87.821  , 94.581 ,    87.490     ,   86.465   ,     77.064     ,  97.243   , 19.352 ,   24.971   ,  84.822   ,   14.267
    fire_hood    , 75.360  , 87.281 ,    71.402     ,   64.085   ,     57.494     ,  96.387   , 16.146 ,   26.632   ,  72.420   ,   15.362
      mint       , 82.422  , 95.746 ,    71.309     ,   75.409   ,     66.126     ,  94.858   , 24.781 ,   34.258   ,  67.382   ,   20.669
     mounts      , 81.413  , 90.157 ,    80.616     ,   73.385   ,     67.616     ,  97.066   , 21.638 ,   30.554   ,  86.564   ,   18.032
       pcb       , 74.042  , 87.153 ,    68.652     ,   78.399   ,     75.548     ,  95.068   , 15.203 ,   25.101   ,  72.424   ,   14.352
  phone_battery  , 74.755  , 88.758 ,    85.599     ,   83.625   ,     73.780     ,  97.848   , 19.502 ,   26.837   ,  86.796   ,   15.498
   plastic_nut   , 87.120  , 93.331 ,    77.988     ,   71.752   ,     66.667     ,  93.756   , 18.842 ,   25.513   ,  76.226   ,   14.622
  plastic_plug   , 85.948  , 93.314 ,    73.598     ,   66.801   ,     63.430     ,  93.720   , 14.678 ,   22.507   ,  76.423   ,   12.680
 porcelain_doll  , 84.314  , 83.630 ,    74.910     ,   55.034   ,     61.597     ,  92.136   , 5.046  ,   15.541   ,  71.768   ,    8.425
    regulator    , 52.764  , 71.889 ,    47.654     ,   23.905   ,     42.394     ,  78.684   , 0.330  ,   2.014    ,  46.042   ,    1.017
rolled_strip_base, 82.721  , 91.901 ,    84.722     ,   91.760   ,     87.432     ,  96.610   , 11.151 ,   19.751   ,  88.369   ,   10.958
  sim_card_set   , 93.000  , 94.962 ,    95.155     ,   94.755   ,     89.295     ,  97.167   , 34.643 ,   35.858   ,  83.896   ,   21.846
     switch      , 76.144  , 89.071 ,    69.678     ,   76.648   ,     69.512     ,  97.538   , 53.776 ,   52.108   ,  76.668   ,   35.234
      tape       , 87.846  , 93.675 ,    87.443     ,   84.855   ,     75.789     ,  97.772   , 27.363 ,   35.833   ,  89.656   ,   21.827
  terminalblock  , 93.910  , 97.429 ,    83.490     ,   87.251   ,     79.739     ,  97.175   , 14.732 ,   24.284   ,  87.999   ,   13.820
   toothbrush    , 94.649  , 97.578 ,    84.978     ,   88.288   ,     80.086     ,  92.022   , 19.908 ,   29.800   ,  75.715   ,   17.509
       toy       , 69.708  , 83.434 ,    68.769     ,   74.982   ,     75.901     ,  81.026   , 8.273  ,   16.429   ,  63.218   ,    8.950
    toy_brick    , 85.208  , 92.229 ,    68.974     ,   67.327   ,     67.641     ,  91.146   , 14.672 ,   24.605   ,  61.378   ,   14.028
   transistor1   , 80.458  , 91.797 ,    74.438     ,   81.678   ,     74.684     ,  93.855   , 20.682 ,   24.577   ,  77.740   ,   14.010
     u_block     , 94.770  , 97.521 ,    81.653     ,   71.707   ,     68.908     ,  96.438   , 25.953 ,   32.737   ,  85.047   ,   19.572
       usb       , 68.954  , 80.447 ,    71.906     ,   66.320   ,     65.366     ,  95.360   , 7.570  ,   18.751   ,  80.952   ,   10.345
   usb_adaptor   , 89.895  , 95.248 ,    76.799     ,   70.988   ,     64.138     ,  92.653   , 8.686  ,   19.448   ,  71.303   ,   10.771
     vcpill      , 85.480  , 93.058 ,    82.913     ,   83.048   ,     71.480     ,  97.261   , 41.814 ,   50.745   ,  80.453   ,   33.999
  wooden_beads   , 78.231  , 91.842 ,    81.057     ,   78.976   ,     71.247     ,  96.504   , 30.887 ,   36.746   ,  81.274   ,   22.508
    woodstick    , 82.000  , 90.525 ,    78.062     ,   63.739   ,     57.651     ,  89.072   , 20.515 ,   26.453   ,  64.710   ,   15.242
     zipper      , 99.400  , 99.719 ,    97.125     ,   98.138   ,     93.333     ,  94.934   , 24.347 ,   31.394   ,  74.009   ,   18.620
       Avg       , 82.212  , 90.740 ,    77.307     ,   75.051   ,     70.929     ,  94.007   , 19.625 ,   26.886   ,  76.387   ,   15.973
