      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 83.456  , 91.924 ,    66.275     ,   53.476   ,     58.028     ,  95.057   , 8.150  ,   15.715   ,  73.361   ,    8.528
   bottle_cap    , 95.833  , 98.352 ,    88.333     ,   87.563   ,     77.852     ,  98.931   , 25.201 ,   31.864   ,  94.695   ,   18.951
 button_battery  , 64.502  , 82.306 ,    70.774     ,   78.591   ,     79.330     ,  94.796   , 21.883 ,   28.465   ,  80.716   ,   16.594
     end_cap     , 66.386  , 81.289 ,    62.732     ,   69.368   ,     73.823     ,  88.800   , 6.120  ,   14.173   ,  70.412   ,    7.627
     eraser      , 80.649  , 92.429 ,    86.989     ,   87.282   ,     77.707     ,  98.765   , 30.504 ,   37.444   ,  92.936   ,   23.035
    fire_hood    , 78.560  , 90.401 ,    77.969     ,   75.399   ,     65.320     ,  98.317   , 23.653 ,   30.275   ,  86.044   ,   17.837
      mint       , 68.273  , 91.081 ,    69.159     ,   70.282   ,     67.642     ,  92.968   , 15.427 ,   26.081   ,  64.607   ,   14.996
     mounts      , 95.833  , 98.016 ,    82.210     ,   75.702   ,     68.831     ,  97.784   , 25.919 ,   33.531   ,  90.532   ,   20.143
       pcb       , 68.417  , 78.650 ,    64.952     ,   73.289   ,     75.763     ,  91.927   , 2.129  ,   5.983    ,  71.979   ,    3.084
  phone_battery  , 82.721  , 89.265 ,    76.459     ,   72.515   ,     68.394     ,  97.386   , 19.164 ,   29.822   ,  87.145   ,   17.524
   plastic_nut   , 84.360  , 92.568 ,    76.510     ,   67.679   ,     60.000     ,  98.109   , 24.298 ,   34.429   ,  90.944   ,   20.794
  plastic_plug   , 75.327  , 88.354 ,    77.406     ,   71.850   ,     65.896     ,  98.793   , 33.139 ,   37.680   ,  93.124   ,   23.214
 porcelain_doll  , 87.132  , 92.142 ,    84.816     ,   72.904   ,     71.942     ,  97.706   , 16.677 ,   24.006   ,  91.799   ,   13.640
    regulator    , 65.264  , 81.117 ,    45.282     ,   26.917   ,     41.423     ,  87.118   , 0.993  ,   1.851    ,  61.537   ,    0.934
rolled_strip_base, 99.632  , 99.830 ,    94.186     ,   97.496   ,     90.058     ,  98.934   , 16.507 ,   23.389   ,  97.020   ,   13.243
  sim_card_set   , 86.083  , 93.949 ,    86.901     ,   87.295   ,     79.907     ,  98.901   , 42.079 ,   45.591   ,  92.171   ,   29.526
     switch      , 87.296  , 93.094 ,    66.496     ,   72.205   ,     71.180     ,  86.795   , 8.607  ,   15.540   ,  78.669   ,    8.424
      tape       , 95.923  , 98.257 ,    90.616     ,   90.706   ,     83.824     ,  98.866   , 31.139 ,   41.284   ,  95.443   ,   26.011
  terminalblock  , 94.551  , 97.406 ,    81.695     ,   84.635   ,     78.465     ,  98.134   , 26.482 ,   34.214   ,  93.949   ,   20.638
   toothbrush    , 79.779  , 89.177 ,    73.996     ,   78.728   ,     74.428     ,  94.733   , 21.536 ,   27.923   ,  83.560   ,   16.227
       toy       , 72.542  , 84.341 ,    61.041     ,   70.272   ,     74.087     ,  88.454   , 5.034  ,   10.264   ,  71.134   ,    5.410
    toy_brick    , 68.333  , 77.990 ,    65.585     ,   60.170   ,     66.667     ,  96.695   , 12.394 ,   21.347   ,  85.122   ,   11.949
   transistor1   , 97.083  , 98.746 ,    93.000     ,   94.875   ,     87.282     ,  98.755   , 29.288 ,   32.556   ,  94.270   ,   19.443
     u_block     , 83.546  , 91.176 ,    77.119     ,   68.184   ,     63.374     ,  98.974   , 31.217 ,   37.819   ,  94.871   ,   23.319
       usb       , 70.425  , 84.954 ,    68.301     ,   65.253   ,     63.918     ,  95.608   , 10.273 ,   18.498   ,  81.940   ,   10.191
   usb_adaptor   , 77.214  , 89.767 ,    64.300     ,   59.070   ,     57.203     ,  96.875   , 10.284 ,   21.048   ,  84.944   ,   11.762
     vcpill      , 73.160  , 86.938 ,    76.932     ,   76.993   ,     66.438     ,  97.198   , 34.661 ,   41.972   ,  86.246   ,   26.560
  wooden_beads   , 77.509  , 90.387 ,    84.271     ,   82.065   ,     75.380     ,  96.766   , 25.273 ,   31.259   ,  86.254   ,   18.525
    woodstick    , 70.920  , 84.772 ,    74.754     ,   61.774   ,     57.143     ,  94.895   , 17.500 ,   27.448   ,  81.023   ,   15.907
     zipper      , 99.360  , 99.731 ,    92.424     ,   96.023   ,     88.571     ,  98.018   , 44.751 ,   48.199   ,  93.098   ,   31.751
       Avg       , 81.002  , 90.280 ,    76.049     ,   74.285   ,     70.996     ,  95.835   , 20.676 ,   27.656   ,  84.985   ,   16.526
