      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 82.271  , 85.559 ,    70.116     ,   56.387   ,     59.000     ,  97.198   , 13.217 ,   26.425   ,  83.150   ,   15.224
   bottle_cap    , 94.812  , 97.739 ,    89.102     ,   89.577   ,     80.130     ,  98.709   , 20.556 ,   27.365   ,  92.585   ,   15.851
 button_battery  , 76.430  , 89.355 ,    73.553     ,   82.919   ,     78.040     ,  97.007   , 46.585 ,   48.267   ,  82.284   ,   31.810
     end_cap     , 74.479  , 82.823 ,    70.908     ,   73.971   ,     73.922     ,  92.749   , 4.520  ,   11.805   ,  79.514   ,    6.273
     eraser      , 81.771  , 91.035 ,    87.872     ,   85.674   ,     78.419     ,  98.197   , 24.902 ,   32.267   ,  88.704   ,   19.237
    fire_hood    , 73.880  , 86.030 ,    71.771     ,   65.260   ,     59.016     ,  98.215   , 20.754 ,   31.256   ,  84.038   ,   18.522
      mint       , 74.523  , 93.044 ,    68.019     ,   70.241   ,     66.019     ,  94.320   , 21.902 ,   35.405   ,  65.618   ,   21.510
     mounts      , 92.361  , 96.569 ,    86.666     ,   78.407   ,     73.651     ,  98.584   , 24.759 ,   36.332   ,  92.950   ,   22.198
       pcb       , 77.708  , 88.170 ,    68.414     ,   79.561   ,     75.421     ,  94.331   , 11.387 ,   20.362   ,  75.460   ,   11.335
  phone_battery  , 87.255  , 93.524 ,    84.973     ,   82.887   ,     76.221     ,  98.353   , 14.634 ,   26.091   ,  90.421   ,   15.003
   plastic_nut   , 80.960  , 90.486 ,    78.152     ,   70.149   ,     63.636     ,  97.870   , 22.110 ,   30.525   ,  87.502   ,   18.011
  plastic_plug   , 79.902  , 91.605 ,    74.030     ,   70.705   ,     63.277     ,  97.369   , 23.929 ,   30.147   ,  85.784   ,   17.749
 porcelain_doll  , 82.271  , 87.108 ,    83.865     ,   71.238   ,     68.987     ,  96.884   , 12.081 ,   20.113   ,  85.860   ,   11.181
    regulator    , 55.168  , 74.605 ,    47.446     ,   23.773   ,     41.991     ,  87.856   , 0.842  ,   4.153    ,  56.188   ,    2.120
rolled_strip_base, 93.709  , 97.095 ,    91.490     ,   95.689   ,     89.587     ,  99.200   , 19.924 ,   29.840   ,  96.581   ,   17.536
  sim_card_set   , 91.625  , 96.078 ,    93.171     ,   92.891   ,     85.955     ,  98.531   , 37.796 ,   38.524   ,  89.964   ,   23.857
     switch      , 92.729  , 96.335 ,    79.752     ,   84.150   ,     74.483     ,  96.314   , 44.737 ,   52.529   ,  83.051   ,   35.620
      tape       , 90.577  , 94.962 ,    89.729     ,   86.320   ,     79.167     ,  98.694   , 29.307 ,   37.236   ,  94.310   ,   22.877
  terminalblock  , 91.266  , 95.198 ,    88.842     ,   90.741   ,     83.221     ,  98.914   , 24.730 ,   33.558   ,  94.953   ,   20.162
   toothbrush    , 96.078  , 98.286 ,    84.328     ,   88.211   ,     79.642     ,  94.658   , 26.281 ,   35.737   ,  81.864   ,   21.756
       toy       , 74.333  , 82.475 ,    68.137     ,   74.604   ,     74.812     ,  88.815   , 9.006  ,   16.756   ,  74.453   ,    9.144
    toy_brick    , 79.875  , 87.354 ,    66.904     ,   64.070   ,     66.362     ,  94.596   , 13.851 ,   21.457   ,  67.194   ,   12.018
   transistor1   , 89.333  , 94.578 ,    87.075     ,   90.026   ,     81.917     ,  97.717   , 25.845 ,   29.345   ,  90.309   ,   17.196
     u_block     , 94.898  , 97.244 ,    84.558     ,   80.325   ,     72.897     ,  98.651   , 28.451 ,   37.257   ,  93.285   ,   22.893
       usb       , 78.676  , 84.602 ,    77.231     ,   73.241   ,     68.452     ,  96.891   , 18.735 ,   33.156   ,  89.274   ,   19.873
   usb_adaptor   , 91.425  , 95.782 ,    74.538     ,   70.389   ,     65.161     ,  95.627   , 11.817 ,   21.773   ,  74.773   ,   12.217
     vcpill      , 87.080  , 93.592 ,    87.563     ,   86.769   ,     76.224     ,  98.498   , 44.597 ,   51.120   ,  88.572   ,   34.336
  wooden_beads   , 86.650  , 95.038 ,    84.732     ,   83.787   ,     75.073     ,  97.981   , 30.545 ,   36.175   ,  86.323   ,   22.081
    woodstick    , 78.680  , 87.463 ,    76.613     ,   59.703   ,     58.366     ,  94.219   , 17.679 ,   23.467   ,  76.437   ,   13.293
     zipper      , 97.960  , 98.882 ,    97.663     ,   98.241   ,     94.894     ,  98.294   , 43.388 ,   46.653   ,  93.619   ,   30.424
       Avg       , 84.290  , 91.421 ,    79.574     ,   77.330   ,     72.798     ,  96.508   , 22.962 ,   30.837   ,  84.167   ,   18.710
