      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 76.021  , 86.897 ,    69.036     ,   55.233   ,     59.281     ,  95.841   , 9.643  ,   17.438   ,  77.292   ,    9.552
   bottle_cap    , 95.384  , 97.927 ,    85.216     ,   84.751   ,     73.273     ,  96.867   , 15.068 ,   24.612   ,  86.192   ,   14.033
 button_battery  , 73.529  , 86.491 ,    68.570     ,   77.383   ,     78.322     ,  94.574   , 37.871 ,   41.198   ,  70.348   ,   25.943
     end_cap     , 66.827  , 78.280 ,    69.681     ,   73.033   ,     75.918     ,  85.157   , 1.607  ,   5.885    ,  63.383   ,    3.032
     eraser      , 88.902  , 94.966 ,    86.417     ,   84.203   ,     76.677     ,  96.435   , 16.008 ,   21.641   ,  82.867   ,   12.134
    fire_hood    , 75.600  , 87.047 ,    73.123     ,   65.830   ,     59.770     ,  96.070   , 16.010 ,   25.752   ,  70.791   ,   14.779
      mint       , 75.781  , 94.218 ,    70.221     ,   72.459   ,     66.422     ,  93.403   , 21.790 ,   31.770   ,  62.810   ,   18.885
     mounts      , 84.355  , 91.473 ,    84.121     ,   76.573   ,     70.130     ,  97.048   , 22.128 ,   31.365   ,  85.698   ,   18.599
       pcb       , 71.750  , 86.153 ,    66.019     ,   76.540   ,     75.897     ,  92.277   , 10.535 ,   19.391   ,  63.934   ,   10.737
  phone_battery  , 69.690  , 85.579 ,    82.474     ,   79.478   ,     72.441     ,  97.310   , 17.672 ,   25.020   ,  85.887   ,   14.299
   plastic_nut   , 82.560  , 91.158 ,    77.827     ,   68.676   ,     61.842     ,  90.507   , 15.989 ,   23.908   ,  70.554   ,   13.577
  plastic_plug   , 87.745  , 93.978 ,    71.694     ,   64.701   ,     63.077     ,  91.632   , 11.800 ,   17.901   ,  70.968   ,    9.831
 porcelain_doll  , 85.948  , 84.299 ,    73.471     ,   52.479   ,     61.184     ,  90.835   , 4.054  ,   13.829   ,  67.843   ,    7.428
    regulator    , 45.833  , 67.871 ,    43.909     ,   22.298   ,     41.336     ,  75.903   , 0.139  ,   1.090    ,  43.282   ,    0.548
rolled_strip_base, 79.085  , 89.192 ,    82.039     ,   89.509   ,     86.022     ,  96.101   , 9.625  ,   17.878   ,  86.929   ,    9.817
  sim_card_set   , 91.208  , 94.191 ,    91.851     ,   91.894   ,     83.838     ,  96.267   , 31.697 ,   33.950   ,  78.753   ,   20.445
     switch      , 83.497  , 91.829 ,    74.972     ,   80.311   ,     70.870     ,  97.286   , 49.565 ,   48.220   ,  72.928   ,   31.770
      tape       , 90.154  , 95.225 ,    86.423     ,   84.250   ,     75.342     ,  96.277   , 23.727 ,   33.980   ,  84.560   ,   20.468
  terminalblock  , 96.234  , 98.411 ,    84.474     ,   87.730   ,     80.288     ,  96.784   , 11.860 ,   21.365   ,  86.165   ,   11.960
   toothbrush    , 93.546  , 96.898 ,    84.967     ,   88.330   ,     80.889     ,  91.874   , 18.203 ,   27.946   ,  73.865   ,   16.243
       toy       , 66.417  , 80.490 ,    65.843     ,   71.926   ,     74.906     ,  81.708   , 6.374  ,   13.855   ,  60.555   ,    7.443
    toy_brick    , 75.083  , 87.905 ,    66.092     ,   65.348   ,     67.120     ,  90.806   , 12.473 ,   23.492   ,  61.725   ,   13.309
   transistor1   , 86.083  , 93.601 ,    80.039     ,   85.340   ,     76.768     ,  93.864   , 20.468 ,   23.408   ,  77.636   ,   13.255
     u_block     , 93.963  , 96.862 ,    80.204     ,   69.241   ,     67.265     ,  95.431   , 22.047 ,   27.624   ,  81.726   ,   16.025
       usb       , 72.018  , 80.674 ,    73.330     ,   67.718   ,     65.574     ,  93.872   , 6.633  ,   17.170   ,  75.192   ,    9.391
   usb_adaptor   , 92.834  , 96.787 ,    78.732     ,   73.024   ,     65.649     ,  92.141   , 8.617  ,   18.859   ,  69.070   ,   10.411
     vcpill      , 83.680  , 91.926 ,    82.765     ,   82.075   ,     70.892     ,  97.277   , 42.082 ,   50.887   ,  80.270   ,   34.127
  wooden_beads   , 77.806  , 91.848 ,    81.180     ,   78.910   ,     72.922     ,  96.045   , 26.682 ,   33.573   ,  78.798   ,   20.172
    woodstick    , 80.040  , 89.082 ,    76.592     ,   62.886   ,     57.547     ,  86.813   , 18.040 ,   23.650   ,  58.764   ,   13.411
     zipper      , 99.600  , 99.803 ,    96.261     ,   97.548   ,     91.868     ,  93.892   , 17.145 ,   24.715   ,  70.075   ,   14.100
       Avg       , 81.372  , 90.035 ,    76.918     ,   74.323   ,     70.778     ,  93.010   , 17.518 ,   24.712   ,  73.295   ,   14.524
