      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 81.005  , 89.961 ,    65.199     ,   50.269   ,     56.808     ,  94.489   , 5.942  ,   13.899   ,  72.931   ,    7.468
   bottle_cap    , 86.520  , 93.602 ,    72.086     ,   69.617   ,     64.571     ,  94.518   , 11.956 ,   23.369   ,  78.725   ,   13.230
 button_battery  , 70.221  , 85.619 ,    67.238     ,   76.122   ,     80.214     ,  95.816   , 37.340 ,   40.242   ,  76.277   ,   25.189
     end_cap     , 58.213  , 76.343 ,    59.091     ,   65.936   ,     72.697     ,  78.158   , 0.797  ,   4.001    ,  50.770   ,    2.041
     eraser      , 89.623  , 95.529 ,    77.449     ,   75.682   ,     67.662     ,  93.495   , 10.191 ,   16.674   ,  74.724   ,    9.096
    fire_hood    , 77.320  , 88.239 ,    64.992     ,   55.210   ,     54.839     ,  93.557   , 10.503 ,   19.012   ,  60.110   ,   10.504
      mint       , 71.181  , 92.937 ,    65.866     ,   68.904   ,     65.924     ,  92.915   , 19.251 ,   29.241   ,  58.784   ,   17.124
     mounts      , 83.701  , 92.676 ,    76.612     ,   69.612   ,     63.197     ,  93.659   , 18.387 ,   27.489   ,  76.521   ,   15.935
       pcb       , 58.292  , 78.766 ,    56.247     ,   68.834   ,     75.421     ,  91.646   , 5.145  ,   13.429   ,  59.857   ,    7.198
  phone_battery  , 58.211  , 79.444 ,    71.136     ,   69.533   ,     63.883     ,  95.741   , 14.441 ,   22.909   ,  78.219   ,   12.936
   plastic_nut   , 83.720  , 91.807 ,    69.210     ,   56.518   ,     55.738     ,  84.227   , 11.853 ,   20.756   ,  57.217   ,   11.580
  plastic_plug   , 80.801  , 90.984 ,    66.858     ,   59.526   ,     60.000     ,  90.011   , 9.629  ,   17.882   ,  67.157   ,    9.819
 porcelain_doll  , 78.595  , 81.974 ,    73.175     ,   55.382   ,     58.453     ,  89.383   , 3.983  ,   14.078   ,  62.278   ,    7.572
    regulator    , 37.620  , 66.591 ,    41.292     ,   21.473   ,     41.469     ,  62.659   , 0.058  ,   0.322    ,  29.175   ,    0.161
rolled_strip_base, 64.828  , 75.779 ,    74.190     ,   81.994   ,     83.333     ,  91.754   , 5.382  ,   12.875   ,  76.988   ,    6.880
  sim_card_set   , 88.458  , 92.448 ,    87.307     ,   88.072   ,     80.299     ,  96.269   , 30.860 ,   34.504   ,  79.643   ,   20.849
     switch      , 73.039  , 88.482 ,    66.661     ,   73.120   ,     70.412     ,  94.860   , 45.166 ,   46.994   ,  63.060   ,   30.714
      tape       , 79.192  , 91.221 ,    77.827     ,   75.240   ,     63.830     ,  90.912   , 17.483 ,   29.477   ,  70.701   ,   17.286
  terminalblock  , 83.814  , 92.665 ,    72.758     ,   77.964   ,     73.218     ,  95.531   , 11.053 ,   21.685   ,  84.073   ,   12.161
   toothbrush    , 83.088  , 91.588 ,    77.404     ,   82.006   ,     76.117     ,  90.471   , 18.140 ,   28.100   ,  71.674   ,   16.347
       toy       , 58.208  , 72.565 ,    58.786     ,   63.687   ,     73.322     ,  83.388   , 2.224  ,   7.378    ,  60.262   ,    3.830
    toy_brick    , 76.083  , 87.996 ,    63.081     ,   61.817   ,     66.279     ,  86.277   , 10.717 ,   19.877   ,  50.215   ,   11.035
   transistor1   , 71.833  , 87.493 ,    65.552     ,   75.992   ,     71.758     ,  91.500   , 19.565 ,   23.943   ,  70.499   ,   13.600
     u_block     , 85.077  , 92.300 ,    71.844     ,   60.566   ,     56.647     ,  90.082   , 17.250 ,   26.092   ,  63.670   ,   15.003
       usb       , 65.809  , 76.925 ,    67.676     ,   60.834   ,     63.750     ,  92.025   , 3.823  ,   13.050   ,  69.750   ,    6.980
   usb_adaptor   , 74.678  , 86.835 ,    72.742     ,   63.389   ,     64.820     ,  91.459   , 5.868  ,   14.867   ,  70.914   ,    8.031
     vcpill      , 79.920  , 89.343 ,    79.866     ,   78.845   ,     70.077     ,  96.243   , 33.973 ,   39.194   ,  74.993   ,   24.374
  wooden_beads   , 78.189  , 92.055 ,    77.370     ,   75.088   ,     67.778     ,  94.533   , 24.844 ,   33.704   ,  75.224   ,   20.267
    woodstick    , 80.600  , 89.347 ,    73.974     ,   59.544   ,     56.039     ,  85.411   , 17.701 ,   24.445   ,  54.336   ,   13.924
     zipper      , 100.000 ,100.000 ,    93.149     ,   96.058   ,     89.140     ,  94.765   , 23.438 ,   31.524   ,  73.424   ,   18.711
       Avg       , 75.261  , 87.050 ,    70.221     ,   67.894   ,     66.923     ,  90.525   , 14.899 ,   22.367   ,  67.072   ,   12.995
