      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 92.462  , 96.242 ,    76.845     ,   57.871   ,     62.922     ,  96.902   , 11.191 ,   18.939   ,  82.977   ,   10.460
   bottle_cap    , 96.835  , 98.710 ,    92.285     ,   91.897   ,     81.358     ,  99.512   , 31.107 ,   34.334   ,  97.258   ,   20.725
 button_battery  , 76.430  , 88.060 ,    79.702     ,   83.973   ,     78.478     ,  97.635   , 45.214 ,   47.633   ,  86.826   ,   31.262
     end_cap     , 87.132  , 92.797 ,    78.550     ,   82.533   ,     77.355     ,  96.380   , 12.766 ,   21.091   ,  88.204   ,   11.789
     eraser      , 89.151  , 95.346 ,    86.532     ,   85.862   ,     75.264     ,  98.977   , 32.099 ,   38.639   ,  92.915   ,   23.946
    fire_hood    , 84.290  , 91.493 ,    80.634     ,   74.428   ,     66.967     ,  98.313   , 24.416 ,   32.506   ,  88.188   ,   19.407
      mint       , 63.482  , 89.304 ,    67.892     ,   66.966   ,     65.366     ,  93.847   , 11.725 ,   24.119   ,  70.125   ,   13.713
     mounts      , 97.130  , 98.501 ,    88.567     ,   81.125   ,     74.587     ,  98.949   , 34.110 ,   37.694   ,  91.957   ,   23.224
       pcb       , 92.149  , 96.605 ,    87.140     ,   92.308   ,     83.011     ,  97.796   , 18.889 ,   23.479   ,  87.638   ,   13.301
  phone_battery  , 98.014  , 99.135 ,    87.236     ,   82.492   ,     77.044     ,  89.046   , 24.687 ,   32.344   ,  92.502   ,   19.292
   plastic_nut   , 93.207  , 96.232 ,    85.177     ,   77.893   ,     68.926     ,  99.069   , 31.820 ,   37.498   ,  95.452   ,   23.076
  plastic_plug   , 90.868  , 95.779 ,    85.009     ,   80.522   ,     70.838     ,  98.693   , 25.554 ,   32.667   ,  92.404   ,   19.522
 porcelain_doll  , 95.381  , 97.505 ,    87.130     ,   80.174   ,     71.828     ,  98.930   , 25.427 ,   34.000   ,  95.026   ,   20.482
    regulator    , 75.783  , 88.315 ,    66.780     ,   55.407   ,     47.318     ,  96.944   , 17.262 ,   27.113   ,  86.581   ,   15.683
rolled_strip_base, 99.402  , 99.730 ,    98.801     ,   99.392   ,     96.115     ,  99.416   , 27.947 ,   31.529   ,  98.045   ,   18.715
  sim_card_set   , 96.693  , 98.069 ,    94.379     ,   94.596   ,     88.103     ,  98.334   , 45.428 ,   46.834   ,  89.835   ,   30.577
     switch      , 95.678  , 98.166 ,    89.766     ,   92.214   ,     82.588     ,  97.403   , 40.483 ,   45.381   ,  91.987   ,   29.350
      tape       , 99.617  , 99.805 ,    97.157     ,   96.384   ,     90.334     ,  99.633   , 40.831 ,   46.028   ,  98.449   ,   29.893
  terminalblock  , 97.477  , 99.048 ,    93.868     ,   94.476   ,     88.128     ,  99.598   , 34.887 ,   39.440   ,  97.743   ,   24.564
   toothbrush    , 94.073  , 97.060 ,    85.875     ,   87.451   ,     80.911     ,  97.583   , 34.369 ,   40.080   ,  91.390   ,   25.063
       toy       , 88.594  , 93.638 ,    79.889     ,   84.327   ,     79.002     ,  94.856   , 14.517 ,   24.223   ,  85.481   ,   13.781
    toy_brick    , 72.364  , 83.897 ,    70.580     ,   63.511   ,     62.147     ,  96.515   , 18.396 ,   26.211   ,  82.015   ,   15.082
   transistor1   , 99.562  , 99.796 ,    95.933     ,   97.199   ,     91.777     ,  99.189   , 39.771 ,   41.166   ,  95.871   ,   25.917
     u_block     , 96.425  , 98.236 ,    88.260     ,   83.309   ,     73.023     ,  99.379   , 39.247 ,   46.739   ,  95.671   ,   30.496
       usb       , 93.004  , 95.874 ,    91.421     ,   91.252   ,     82.260     ,  98.879   , 38.353 ,   45.240   ,  93.274   ,   29.233
   usb_adaptor   , 90.536  , 95.068 ,    77.722     ,   69.712   ,     67.413     ,  97.250   , 15.086 ,   25.094   ,  84.461   ,   14.347
     vcpill      , 90.755  , 95.669 ,    86.338     ,   85.002   ,     73.572     ,  98.284   , 47.607 ,   51.510   ,  89.237   ,   34.689
  wooden_beads   , 86.945  , 94.720 ,    84.568     ,   83.428   ,     73.751     ,  97.352   , 28.600 ,   35.864   ,  85.195   ,   21.850
    woodstick    , 76.171  , 87.851 ,    79.073     ,   67.708   ,     60.937     ,  96.870   , 36.872 ,   44.178   ,  81.449   ,   28.352
     zipper      , 99.594  , 99.765 ,    98.346     ,   99.047   ,     95.000     ,  98.964   , 56.571 ,   57.654   ,  96.277   ,   40.503
       Avg       , 90.307  , 95.347 ,    85.382     ,   82.749   ,     76.211     ,  97.683   , 30.174 ,   36.308   ,  90.148   ,   22.610
