      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 79.698  , 88.462 ,    74.127     ,   61.855   ,     64.083     ,  96.591   , 14.396 ,   25.580   ,  79.483   ,   14.666
   bottle_cap    , 95.343  , 98.024 ,    88.193     ,   87.922   ,     78.182     ,  98.803   , 21.798 ,   29.505   ,  93.002   ,   17.306
 button_battery  , 67.320  , 85.463 ,    72.690     ,   82.237   ,     77.736     ,  97.135   , 48.925 ,   49.407   ,  82.185   ,   32.808
     end_cap     , 75.481  , 85.010 ,    73.413     ,   77.203   ,     75.368     ,  93.680   , 5.637  ,   12.874   ,  80.968   ,    6.880
     eraser      , 85.256  , 93.289 ,    90.282     ,   89.391   ,     80.240     ,  98.855   , 28.630 ,   33.915   ,  91.991   ,   20.420
    fire_hood    , 75.040  , 86.552 ,    72.012     ,   63.780   ,     57.778     ,  98.120   , 18.676 ,   28.500   ,  83.463   ,   16.618
      mint       , 77.561  , 93.962 ,    72.071     ,   74.563   ,     68.127     ,  95.016   , 27.041 ,   38.360   ,  68.588   ,   23.732
     mounts      , 93.342  , 96.769 ,    84.285     ,   78.149   ,     71.042     ,  98.581   , 28.292 ,   38.567   ,  92.583   ,   23.890
       pcb       , 54.958  , 69.095 ,    61.677     ,   67.823   ,     76.655     ,  91.384   , 2.444  ,   7.216    ,  65.225   ,    3.743
  phone_battery  , 85.008  , 92.148 ,    86.324     ,   84.463   ,     77.193     ,  98.404   , 20.972 ,   30.583   ,  89.478   ,   18.052
   plastic_nut   , 85.800  , 93.352 ,    79.158     ,   73.904   ,     65.487     ,  98.002   , 23.078 ,   31.257   ,  87.855   ,   18.524
  plastic_plug   , 83.088  , 92.669 ,    74.048     ,   71.367   ,     63.372     ,  98.057   , 25.843 ,   32.508   ,  88.966   ,   19.409
 porcelain_doll  , 89.706  , 92.826 ,    87.447     ,   80.014   ,     75.000     ,  98.174   , 17.668 ,   24.506   ,  91.873   ,   13.964
    regulator    , 55.809  , 73.784 ,    46.623     ,   24.681   ,     41.970     ,  89.726   , 0.935  ,   3.948    ,  61.648   ,    2.014
rolled_strip_base, 93.750  , 97.113 ,    92.033     ,   96.166   ,     90.135     ,  99.086   , 20.883 ,   31.325   ,  96.182   ,   18.571
  sim_card_set   , 94.167  , 96.742 ,    94.098     ,   93.529   ,     88.654     ,  98.835   , 40.346 ,   40.195   ,  90.879   ,   25.152
     switch      , 85.498  , 93.595 ,    78.735     ,   83.139   ,     73.774     ,  95.614   , 40.747 ,   48.967   ,  83.068   ,   32.422
      tape       , 93.077  , 96.529 ,    90.283     ,   87.406   ,     81.041     ,  98.837   , 30.672 ,   38.552   ,  94.742   ,   23.879
  terminalblock  , 93.990  , 97.359 ,    83.058     ,   87.175   ,     78.539     ,  98.736   , 21.832 ,   30.345   ,  93.869   ,   17.886
   toothbrush    , 92.402  , 96.373 ,    85.283     ,   89.471   ,     80.096     ,  95.963   , 32.496 ,   39.557   ,  84.626   ,   24.655
       toy       , 71.292  , 81.049 ,    71.280     ,   77.751   ,     75.089     ,  87.369   , 11.642 ,   20.607   ,  74.609   ,   11.487
    toy_brick    , 80.417  , 88.072 ,    68.886     ,   65.645   ,     67.686     ,  94.924   , 17.607 ,   24.491   ,  68.793   ,   13.954
   transistor1   , 92.875  , 96.124 ,    90.664     ,   93.536   ,     87.651     ,  98.489   , 32.281 ,   32.949   ,  93.853   ,   19.724
     u_block     , 96.684  , 98.464 ,    85.204     ,   82.228   ,     73.636     ,  98.914   , 34.425 ,   41.232   ,  94.396   ,   25.970
       usb       , 47.018  , 68.042 ,    64.918     ,   60.447   ,     62.181     ,  96.493   , 16.943 ,   26.945   ,  86.910   ,   15.571
   usb_adaptor   , 82.850  , 92.640 ,    71.479     ,   67.399   ,     61.639     ,  95.645   , 13.020 ,   22.860   ,  73.418   ,   12.905
     vcpill      , 92.880  , 96.721 ,    85.738     ,   87.063   ,     77.931     ,  98.461   , 48.245 ,   55.828   ,  88.325   ,   38.723
  wooden_beads   , 89.753  , 96.112 ,    87.558     ,   87.114   ,     77.403     ,  98.175   , 33.378 ,   39.532   ,  87.118   ,   24.635
    woodstick    , 79.200  , 87.971 ,    76.515     ,   61.006   ,     58.020     ,  94.530   , 22.747 ,   26.231   ,  77.942   ,   15.095
     zipper      , 98.760  , 99.399 ,    91.626     ,   94.988   ,     87.312     ,  98.990   , 51.889 ,   54.232   ,  95.008   ,   37.204
       Avg       , 82.934  , 90.790 ,    79.324     ,   77.714   ,     73.101     ,  96.653   , 25.116 ,   32.019   ,  84.702   ,   19.662
