      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 62.173  , 76.797 ,    59.329     ,   43.406   ,     54.950     ,  94.482   , 2.683  ,   7.191    ,  72.271   ,    3.730
   bottle_cap    , 95.384  , 98.026 ,    83.378     ,   83.245   ,     73.826     ,  98.248   , 15.723 ,   26.282   ,  89.957   ,   15.129
 button_battery  , 62.623  , 79.424 ,    59.346     ,   69.961   ,     77.365     ,  95.641   , 20.786 ,   25.646   ,  76.476   ,   14.709
     end_cap     , 65.745  , 73.342 ,    64.737     ,   68.279   ,     73.345     ,  86.638   , 1.471  ,   5.891    ,  63.970   ,    3.035
     eraser      , 60.657  , 81.282 ,    72.987     ,   62.794   ,     67.586     ,  95.897   , 7.477  ,   17.257   ,  80.780   ,    9.443
    fire_hood    , 73.640  , 84.980 ,    68.956     ,   55.343   ,     59.236     ,  97.285   , 6.870  ,   14.829   ,  77.929   ,    8.008
      mint       , 60.894  , 89.825 ,    60.713     ,   59.068   ,     65.710     ,  92.332   , 1.215  ,   3.720    ,  60.629   ,    1.895
     mounts      , 82.598  , 92.105 ,    73.487     ,   66.338   ,     60.411     ,  96.216   , 12.287 ,   22.894   ,  86.125   ,   12.927
       pcb       , 53.167  , 73.557 ,    55.415     ,   67.154   ,     75.421     ,  89.164   , 2.119  ,   6.420    ,  63.620   ,    3.317
  phone_battery  , 57.312  , 73.589 ,    62.520     ,   56.741   ,     61.258     ,  95.990   , 3.917  ,   9.662    ,  79.909   ,    5.076
   plastic_nut   , 58.560  , 76.481 ,    63.241     ,   47.343   ,     54.730     ,  93.899   , 10.077 ,   19.026   ,  72.264   ,   10.513
  plastic_plug   , 74.959  , 87.804 ,    66.273     ,   54.806   ,     59.278     ,  96.666   , 5.928  ,   12.963   ,  84.143   ,    6.931
 porcelain_doll  , 69.485  , 77.363 ,    72.658     ,   53.244   ,     58.309     ,  93.896   , 3.571  ,   12.181   ,  76.455   ,    6.485
    regulator    , 59.215  , 77.848 ,    50.135     ,   30.708   ,     41.423     ,  82.289   , 0.100  ,   0.260    ,  44.851   ,    0.130
rolled_strip_base, 83.374  , 91.151 ,    78.585     ,   88.093   ,     85.077     ,  96.365   , 9.515  ,   18.382   ,  86.873   ,   10.121
  sim_card_set   , 59.500  , 76.788 ,    77.466     ,   76.968   ,     72.818     ,  97.278   , 20.911 ,   30.262   ,  84.069   ,   17.828
     switch      , 74.592  , 87.257 ,    65.912     ,   71.350   ,     69.963     ,  92.006   , 12.294 ,   17.840   ,  72.464   ,    9.794
      tape       , 74.577  , 86.563 ,    72.976     ,   63.127   ,     61.072     ,  96.831   , 13.512 ,   20.297   ,  86.493   ,   11.295
  terminalblock  , 80.729  , 90.911 ,    56.134     ,   62.133   ,     70.224     ,  94.872   , 3.008  ,   9.461    ,  78.082   ,    4.965
   toothbrush    , 75.490  , 88.773 ,    69.370     ,   77.451   ,     71.875     ,  92.961   , 19.276 ,   27.787   ,  75.092   ,   16.135
       toy       , 54.750  , 68.338 ,    48.218     ,   57.122   ,     73.540     ,  87.797   , 1.033  ,   3.318    ,  64.510   ,    1.687
    toy_brick    , 57.792  , 75.492 ,    56.122     ,   51.644   ,     64.990     ,  89.648   , 1.399  ,   4.042    ,  54.907   ,    2.063
   transistor1   , 70.083  , 81.318 ,    69.195     ,   73.689   ,     73.973     ,  95.067   , 15.243 ,   21.897   ,  80.707   ,   12.295
     u_block     , 77.594  , 88.573 ,    70.303     ,   59.912   ,     55.471     ,  97.094   , 19.460 ,   27.864   ,  85.482   ,   16.187
       usb       , 58.374  , 75.769 ,    60.013     ,   54.060   ,     62.322     ,  91.605   , 2.585  ,   6.604    ,  69.481   ,    3.415
   usb_adaptor   , 56.240  , 77.799 ,    65.218     ,   56.944   ,     58.605     ,  92.288   , 4.816  ,   12.268   ,  65.633   ,    6.535
     vcpill      , 63.640  , 78.903 ,    78.984     ,   73.567   ,     71.348     ,  97.937   , 29.011 ,   35.295   ,  86.959   ,   21.429
  wooden_beads   , 73.937  , 88.477 ,    78.122     ,   72.032   ,     71.605     ,  97.344   , 12.150 ,   19.332   ,  82.955   ,   10.700
    woodstick    , 72.480  , 83.451 ,    71.359     ,   50.850   ,     56.727     ,  91.296   , 3.766  ,   11.433   ,  66.898   ,    6.063
     zipper      , 90.640  , 92.363 ,    90.851     ,   92.188   ,     88.393     ,  94.368   , 13.142 ,   20.378   ,  73.751   ,   11.345
       Avg       , 68.673  , 82.478 ,    67.400     ,   63.319   ,     66.362     ,  93.780   , 9.178  ,   15.689   ,  74.791   ,    8.773
