      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 71.364  , 84.737 ,    59.433     ,   42.940   ,     56.432     ,  92.865   , 2.008  ,   6.752    ,  67.913   ,    3.494
   bottle_cap    , 96.119  , 98.269 ,    81.295     ,   78.932   ,     71.250     ,  97.416   , 11.894 ,   24.285   ,  87.890   ,   13.821
 button_battery  , 59.477  , 77.387 ,    57.664     ,   67.684   ,     76.897     ,  93.995   , 13.814 ,   22.546   ,  73.383   ,   12.705
     end_cap     , 66.587  , 75.848 ,    58.200     ,   65.338   ,     72.697     ,  80.901   , 1.161  ,   5.627    ,  54.270   ,    2.895
     eraser      , 75.801  , 88.451 ,    69.679     ,   60.772   ,     65.296     ,  93.996   , 6.898  ,   17.152   ,  79.148   ,    9.380
    fire_hood    , 76.240  , 84.715 ,    72.716     ,   59.285   ,     62.500     ,  96.454   , 7.724  ,   15.337   ,  74.637   ,    8.305
      mint       , 72.830  , 93.180 ,    67.961     ,   64.461   ,     68.008     ,  92.792   , 3.551  ,   10.638   ,  63.464   ,    5.618
     mounts      , 80.760  , 88.849 ,    69.065     ,   62.147   ,     57.143     ,  95.911   , 10.300 ,   20.245   ,  85.559   ,   11.263
       pcb       , 38.208  , 61.484 ,    49.107     ,   59.581   ,     75.421     ,  89.238   , 1.730  ,   5.599    ,  63.961   ,    2.880
  phone_battery  , 59.804  , 75.759 ,    62.913     ,   58.111   ,     61.895     ,  94.330   , 4.047  ,   10.442   ,  75.382   ,    5.508
   plastic_nut   , 60.200  , 79.081 ,    61.464     ,   50.136   ,     51.136     ,  90.344   , 10.838 ,   22.244   ,  64.336   ,   12.514
  plastic_plug   , 73.284  , 86.033 ,    68.141     ,   58.725   ,     60.963     ,  96.164   , 7.805  ,   14.929   ,  84.291   ,    8.067
 porcelain_doll  , 80.065  , 81.821 ,    76.112     ,   59.377   ,     62.238     ,  95.336   , 6.617  ,   17.400   ,  82.020   ,    9.529
    regulator    , 39.543  , 66.050 ,    49.330     ,   29.045   ,     41.336     ,  80.029   , 0.210  ,   1.789    ,  45.596   ,    0.903
rolled_strip_base, 80.719  , 91.177 ,    78.121     ,   88.245   ,     83.929     ,  96.236   , 10.514 ,   18.713   ,  87.199   ,   10.323
  sim_card_set   , 86.000  , 92.990 ,    86.039     ,   86.608   ,     79.024     ,  97.761   , 30.753 ,   35.906   ,  87.406   ,   21.881
     switch      , 75.694  , 88.186 ,    65.234     ,   72.183   ,     68.716     ,  92.094   , 10.878 ,   17.931   ,  67.684   ,    9.848
      tape       , 70.154  , 83.153 ,    80.227     ,   70.016   ,     68.097     ,  97.676   , 17.845 ,   25.774   ,  89.990   ,   14.794
  terminalblock  , 73.117  , 86.392 ,    56.360     ,   59.832   ,     70.085     ,  93.441   , 1.499  ,   4.947    ,  74.504   ,    2.536
   toothbrush    , 68.342  , 84.557 ,    66.368     ,   74.947   ,     71.403     ,  91.773   , 16.192 ,   25.083   ,  70.554   ,   14.340
       toy       , 63.583  , 72.090 ,    52.160     ,   60.203   ,     74.021     ,  85.065   , 0.978  ,   3.378    ,  61.775   ,    1.718
    toy_brick    , 49.542  , 72.153 ,    54.390     ,   50.015   ,     65.089     ,  89.381   , 2.039  ,   6.935    ,  57.517   ,    3.592
   transistor1   , 62.750  , 79.046 ,    60.455     ,   67.577   ,     71.767     ,  93.029   , 15.206 ,   21.370   ,  74.765   ,   11.963
     u_block     , 78.529  , 89.401 ,    70.245     ,   59.541   ,     57.358     ,  96.116   , 15.963 ,   26.466   ,  83.227   ,   15.251
       usb       , 61.070  , 72.031 ,    58.392     ,   53.511   ,     60.935     ,  88.508   , 2.246  ,   7.656    ,  61.512   ,    3.980
   usb_adaptor   , 51.208  , 72.441 ,    60.702     ,   48.824   ,     57.848     ,  92.527   , 1.392  ,   6.477    ,  70.186   ,    3.347
     vcpill      , 73.680  , 83.081 ,    78.751     ,   74.407   ,     69.377     ,  97.837   , 26.573 ,   35.828   ,  87.184   ,   21.823
  wooden_beads   , 81.080  , 92.883 ,    78.278     ,   73.306   ,     70.149     ,  96.808   , 11.398 ,   15.517   ,  82.373   ,    8.411
    woodstick    , 81.560  , 91.299 ,    67.721     ,   49.070   ,     51.613     ,  90.079   , 2.948  ,   10.793   ,  63.102   ,    5.704
     zipper      , 93.760  , 96.937 ,    87.866     ,   91.586   ,     84.513     ,  91.997   , 7.999  ,   15.226   ,  67.778   ,    8.240
       Avg       , 70.036  , 82.983 ,    66.813     ,   63.213   ,     66.238     ,  92.670   , 8.767  ,   15.766   ,  72.954   ,    8.821
