      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 83.374  , 93.043 ,    80.410     ,   78.067   ,     68.936     ,  97.696   , 44.337 ,   49.037   ,  85.329   ,   32.483
   bottle_cap    , 95.261  , 97.958 ,    90.180     ,   89.799   ,     80.399     ,  99.260   , 39.563 ,   43.831   ,  95.880   ,   28.067
 button_battery  , 76.879  , 89.363 ,    77.844     ,   85.766   ,     80.529     ,  97.750   , 60.205 ,   57.513   ,  86.629   ,   40.363
     end_cap     , 82.612  , 90.459 ,    74.801     ,   78.001   ,     76.562     ,  93.975   , 8.591  ,   17.282   ,  84.757   ,    9.459
     eraser      , 86.418  , 94.539 ,    91.828     ,   91.115   ,     83.067     ,  99.306   , 42.140 ,   43.126   ,  95.012   ,   27.491
    fire_hood    , 69.600  , 83.796 ,    77.681     ,   71.502   ,     66.901     ,  98.212   , 25.007 ,   34.478   ,  84.416   ,   20.830
      mint       , 79.514  , 94.931 ,    71.638     ,   73.913   ,     67.692     ,  95.145   , 30.519 ,   40.033   ,  69.288   ,   25.025
     mounts      , 90.155  , 95.681 ,    87.524     ,   81.629   ,     73.016     ,  98.605   , 45.030 ,   49.133   ,  96.268   ,   32.567
       pcb       , 78.875  , 91.128 ,    77.935     ,   86.794   ,     77.890     ,  95.755   , 31.594 ,   39.114   ,  80.968   ,   24.312
  phone_battery  , 88.276  , 95.079 ,    91.795     ,   90.948   ,     84.810     ,  99.075   , 48.473 ,   51.660   ,  94.333   ,   34.825
   plastic_nut   , 86.120  , 93.164 ,    82.942     ,   75.923   ,     68.468     ,  99.238   , 40.294 ,   45.172   ,  94.248   ,   29.176
  plastic_plug   , 82.557  , 92.506 ,    84.972     ,   82.373   ,     75.636     ,  99.011   , 37.537 ,   41.477   ,  94.119   ,   26.165
 porcelain_doll  , 87.296  , 93.573 ,    87.335     ,   80.877   ,     72.941     ,  98.039   , 24.702 ,   32.845   ,  93.147   ,   19.650
    regulator    , 67.268  , 81.042 ,    54.711     ,   29.365   ,     42.763     ,  93.848   , 4.700  ,   12.478   ,  76.747   ,    6.654
rolled_strip_base, 95.752  , 97.971 ,    94.206     ,   97.268   ,     91.485     ,  99.574   , 39.793 ,   46.080   ,  98.124   ,   29.937
  sim_card_set   , 95.458  , 97.814 ,    92.111     ,   93.059   ,     84.746     ,  98.848   , 57.046 ,   54.939   ,  92.258   ,   37.873
     switch      , 94.158  , 97.204 ,    81.504     ,   85.475   ,     75.532     ,  92.616   , 53.131 ,   57.427   ,  81.932   ,   40.279
      tape       , 98.538  , 99.387 ,    94.891     ,   92.574   ,     84.286     ,  99.459   , 50.914 ,   51.913   ,  97.498   ,   35.055
  terminalblock  , 96.755  , 98.413 ,    94.603     ,   95.300   ,     91.607     ,  99.443   , 46.979 ,   46.149   ,  97.936   ,   29.996
   toothbrush    , 88.971  , 94.645 ,    86.767     ,   89.396   ,     82.742     ,  95.822   , 37.889 ,   42.584   ,  85.630   ,   27.052
       toy       , 83.500  , 91.689 ,    79.275     ,   86.216   ,     76.596     ,  89.834   , 22.875 ,   31.140   ,  82.876   ,   18.441
    toy_brick    , 82.292  , 86.049 ,    70.391     ,   66.961   ,     66.820     ,  95.528   , 15.861 ,   23.578   ,  72.373   ,   13.364
   transistor1   , 94.542  , 97.543 ,    92.143     ,   93.916   ,     86.396     ,  98.315   , 43.713 ,   44.610   ,  93.073   ,   28.708
     u_block     , 91.539  , 91.982 ,    85.582     ,   78.335   ,     71.642     ,  99.194   , 45.772 ,   49.630   ,  96.066   ,   33.005
       usb       , 85.376  , 92.440 ,    84.920     ,   84.989   ,     75.964     ,  97.755   , 40.007 ,   46.210   ,  92.056   ,   30.048
   usb_adaptor   , 87.681  , 94.009 ,    80.505     ,   76.167   ,     68.421     ,  98.020   , 29.638 ,   38.426   ,  88.328   ,   23.783
     vcpill      , 99.200  , 99.609 ,    93.847     ,   93.428   ,     84.639     ,  98.726   , 62.222 ,   64.657   ,  92.405   ,   47.773
  wooden_beads   , 85.332  , 94.613 ,    87.047     ,   86.935   ,     77.286     ,  98.043   , 50.510 ,   51.959   ,  88.605   ,   35.098
    woodstick    , 82.200  , 90.526 ,    77.816     ,   61.312   ,     58.986     ,  95.352   , 24.710 ,   27.189   ,  81.210   ,   15.733
     zipper      , 99.680  , 99.839 ,    98.093     ,   98.802   ,     94.785     ,  99.182   , 59.875 ,   60.357   ,  95.969   ,   43.222
       Avg       , 87.173  , 93.666 ,    84.177     ,   82.540   ,     76.385     ,  97.354   , 38.788 ,   43.134   ,  88.916   ,   28.214
