      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 79.126  , 89.178 ,    63.640     ,   53.688   ,     56.425     ,  93.492   , 12.941 ,   19.766   ,  69.166   ,   10.967
   bottle_cap    , 94.485  , 97.704 ,    75.995     ,   76.690   ,     64.851     ,  97.816   , 33.707 ,   42.299   ,  91.661   ,   26.822
 button_battery  , 72.835  , 85.508 ,    70.951     ,   78.933   ,     78.313     ,  94.403   , 40.890 ,   42.348   ,  72.774   ,   26.862
     end_cap     , 67.909  , 81.771 ,    62.427     ,   67.887   ,     73.921     ,  84.214   , 3.582  ,   11.114   ,  60.788   ,    5.884
     eraser      , 91.106  , 95.977 ,    92.207     ,   91.407   ,     82.274     ,  98.645   , 42.932 ,   46.640   ,  91.920   ,   30.412
    fire_hood    , 79.160  , 88.949 ,    82.017     ,   74.580   ,     69.281     ,  98.197   , 32.134 ,   39.785   ,  88.070   ,   24.832
      mint       , 79.384  , 95.051 ,    73.101     ,   74.823   ,     67.276     ,  94.129   , 24.392 ,   32.934   ,  73.225   ,   19.713
     mounts      , 79.044  , 90.506 ,    69.031     ,   60.931   ,     56.891     ,  94.536   , 20.061 ,   26.120   ,  84.248   ,   15.022
       pcb       , 50.042  , 73.407 ,    57.427     ,   70.097   ,     75.421     ,  88.919   , 7.404  ,   12.140   ,  58.593   ,    6.462
  phone_battery  , 77.288  , 88.870 ,    79.096     ,   77.509   ,     70.690     ,  98.129   , 36.054 ,   41.497   ,  89.917   ,   26.181
   plastic_nut   , 89.280  , 94.176 ,    83.232     ,   78.261   ,     71.795     ,  97.845   , 39.178 ,   43.888   ,  88.413   ,   28.113
  plastic_plug   , 82.884  , 92.649 ,    81.508     ,   81.623   ,     72.659     ,  97.343   , 39.157 ,   45.867   ,  88.331   ,   29.758
 porcelain_doll  , 86.152  , 93.432 ,    71.215     ,   59.813   ,     57.313     ,  92.773   , 12.037 ,   19.147   ,  75.432   ,   10.587
    regulator    , 44.752  , 68.433 ,    47.554     ,   23.272   ,     41.772     ,  85.323   , 0.362  ,   1.688    ,  54.609   ,    0.851
rolled_strip_base, 84.600  , 92.290 ,    80.467     ,   88.572   ,     86.988     ,  98.141   , 20.996 ,   26.950   ,  94.442   ,   15.574
  sim_card_set   , 91.417  , 96.346 ,    93.014     ,   93.592   ,     86.458     ,  98.395   , 50.236 ,   48.811   ,  91.733   ,   32.285
     switch      , 64.869  , 80.098 ,    68.778     ,   71.385   ,     70.301     ,  86.832   , 26.163 ,   29.509   ,  62.313   ,   17.308
      tape       , 93.538  , 97.000 ,    87.860     ,   84.262   ,     73.684     ,  99.033   , 40.621 ,   42.839   ,  96.066   ,   27.258
  terminalblock  , 58.694  , 76.642 ,    62.199     ,   66.122   ,     71.119     ,  96.258   , 11.065 ,   18.340   ,  85.313   ,   10.096
   toothbrush    , 88.317  , 95.444 ,    76.199     ,   79.963   ,     76.293     ,  91.646   , 21.890 ,   30.196   ,  74.882   ,   17.783
       toy       , 73.375  , 83.219 ,    61.341     ,   71.724   ,     73.540     ,  77.471   , 2.187  ,   6.236    ,  72.053   ,    3.218
    toy_brick    , 82.167  , 88.114 ,    70.980     ,   68.470   ,     68.106     ,  95.280   , 16.897 ,   23.759   ,  75.461   ,   13.481
   transistor1   , 71.958  , 86.024 ,    61.145     ,   69.661   ,     72.028     ,  94.001   , 8.466  ,   10.616   ,  76.007   ,    5.606
     u_block     , 77.764  , 87.957 ,    74.820     ,   65.561   ,     60.700     ,  97.767   , 30.718 ,   36.343   ,  89.901   ,   22.207
       usb       , 77.247  , 87.476 ,    68.347     ,   65.180   ,     63.002     ,  91.455   , 5.961  ,   11.867   ,  70.330   ,    6.308
   usb_adaptor   , 83.414  , 92.497 ,    80.614     ,   77.149   ,     68.772     ,  96.050   , 28.671 ,   35.516   ,  85.651   ,   21.593
     vcpill      , 90.520  , 95.542 ,    81.204     ,   82.720   ,     72.464     ,  97.332   , 49.316 ,   49.664   ,  88.658   ,   33.036
  wooden_beads   , 89.286  , 96.013 ,    89.077     ,   88.755   ,     79.666     ,  97.410   , 48.184 ,   53.017   ,  89.291   ,   36.070
    woodstick    , 80.200  , 89.982 ,    80.639     ,   68.498   ,     62.128     ,  95.917   , 33.317 ,   37.059   ,  85.319   ,   22.744
     zipper      , 99.560  , 99.783 ,    97.182     ,   98.276   ,     93.822     ,  98.493   , 55.330 ,   54.305   ,  94.648   ,   37.273
       Avg       , 79.346  , 89.335 ,    74.776     ,   73.647   ,     70.598     ,  94.241   , 26.495 ,   31.342   ,  80.640   ,   19.477
