      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 75.735  , 88.204 ,    73.051     ,   68.057   ,     60.328     ,  96.970   , 27.448 ,   37.638   ,  81.840   ,   23.181
   bottle_cap    , 95.956  , 98.124 ,    82.732     ,   82.444   ,     71.884     ,  98.093   , 33.614 ,   41.339   ,  90.783   ,   26.055
 button_battery  , 80.515  , 90.617 ,    70.042     ,   80.730   ,     76.768     ,  97.043   , 55.859 ,   54.400   ,  80.642   ,   37.363
     end_cap     , 77.925  , 84.344 ,    72.308     ,   74.694   ,     76.423     ,  91.611   , 5.748  ,   14.776   ,  78.957   ,    7.977
     eraser      , 88.101  , 94.354 ,    84.709     ,   83.049   ,     73.786     ,  98.066   , 31.842 ,   37.932   ,  87.300   ,   23.405
    fire_hood    , 66.040  , 80.732 ,    74.953     ,   66.925   ,     63.051     ,  97.783   , 19.203 ,   26.656   ,  81.552   ,   15.377
      mint       , 68.446  , 90.705 ,    66.882     ,   67.191   ,     65.874     ,  93.973   , 22.497 ,   31.663   ,  64.086   ,   18.809
     mounts      , 84.232  , 91.288 ,    85.480     ,   80.540   ,     72.289     ,  98.102   , 43.926 ,   48.595   ,  94.024   ,   32.096
       pcb       , 69.708  , 86.039 ,    72.089     ,   82.055   ,     77.061     ,  94.679   , 22.360 ,   29.438   ,  75.713   ,   17.259
  phone_battery  , 81.781  , 90.878 ,    89.518     ,   87.736   ,     82.650     ,  99.064   , 45.864 ,   47.764   ,  93.697   ,   31.375
   plastic_nut   , 80.200  , 89.091 ,    80.639     ,   72.449   ,     66.154     ,  98.679   , 34.362 ,   38.982   ,  91.513   ,   24.210
  plastic_plug   , 86.315  , 94.556 ,    81.892     ,   73.707   ,     72.603     ,  97.997   , 25.117 ,   27.901   ,  88.774   ,   16.212
 porcelain_doll  , 79.126  , 83.949 ,    79.813     ,   60.860   ,     65.134     ,  95.150   , 12.025 ,   22.058   ,  82.628   ,   12.396
    regulator    , 66.627  , 78.936 ,    48.107     ,   23.878   ,     43.128     ,  92.449   , 1.273  ,   4.974    ,  69.988   ,    2.550
rolled_strip_base, 87.704  , 94.320 ,    89.575     ,   94.775   ,     89.338     ,  98.993   , 36.049 ,   42.386   ,  96.005   ,   26.892
  sim_card_set   , 95.542  , 98.084 ,    90.939     ,   92.045   ,     83.871     ,  98.834   , 55.338 ,   53.117   ,  91.414   ,   36.163
     switch      , 78.799  , 90.069 ,    75.197     ,   78.755   ,     73.200     ,  91.682   , 51.029 ,   53.413   ,  78.807   ,   36.438
      tape       , 67.500  , 82.537 ,    75.596     ,   58.080   ,     69.688     ,  98.208   , 16.870 ,   28.716   ,  91.570   ,   16.765
  terminalblock  , 87.059  , 92.417 ,    80.033     ,   80.012   ,     76.494     ,  97.274   , 20.285 ,   30.910   ,  89.479   ,   18.281
   toothbrush    , 88.889  , 94.564 ,    82.108     ,   85.357   ,     79.646     ,  92.321   , 33.630 ,   41.591   ,  77.550   ,   26.256
       toy       , 79.583  , 87.182 ,    73.592     ,   80.847   ,     74.951     ,  89.967   , 18.933 ,   27.298   ,  80.382   ,   15.806
    toy_brick    , 75.208  , 80.766 ,    66.268     ,   60.742   ,     66.126     ,  93.808   , 8.392  ,   17.010   ,  65.120   ,    9.295
   transistor1   , 91.292  , 96.020 ,    88.382     ,   90.600   ,     84.091     ,  97.696   , 38.430 ,   40.327   ,  90.868   ,   25.256
     u_block     , 89.328  , 91.623 ,    79.514     ,   71.541   ,     66.390     ,  98.583   , 38.796 ,   43.220   ,  93.168   ,   27.567
       usb       , 61.438  , 79.607 ,    72.552     ,   70.821   ,     65.352     ,  95.536   , 21.442 ,   31.703   ,  83.385   ,   18.837
   usb_adaptor   , 85.749  , 91.552 ,    76.135     ,   71.294   ,     65.789     ,  96.643   , 26.563 ,   33.981   ,  80.240   ,   20.468
     vcpill      , 90.240  , 94.609 ,    88.820     ,   88.026   ,     79.027     ,  98.516   , 61.836 ,   59.656   ,  90.588   ,   42.507
  wooden_beads   , 78.316  , 91.594 ,    81.871     ,   80.184   ,     73.096     ,  97.717   , 49.742 ,   49.817   ,  86.011   ,   33.171
    woodstick    , 79.560  , 89.328 ,    76.235     ,   61.834   ,     56.766     ,  94.473   , 24.899 ,   28.650   ,  77.079   ,   16.720
     zipper      , 99.080  , 99.516 ,    98.172     ,   98.742   ,     95.413     ,  98.514   , 53.410 ,   53.143   ,  90.977   ,   36.187
       Avg       , 81.200  , 89.854 ,    78.573     ,   75.599   ,     72.212     ,  96.281   , 31.226 ,   36.635   ,  84.138   ,   23.162
