      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 94.304  , 97.198 ,    85.600     ,   80.633   ,     68.392     ,  97.858   , 22.758 ,   35.261   ,  86.611   ,   21.404
   bottle_cap    , 96.425  , 98.444 ,    93.421     ,   92.678   ,     83.183     ,  99.158   , 21.980 ,   27.091   ,  95.610   ,   15.667
 button_battery  , 86.258  , 92.197 ,    84.158     ,   87.681   ,     80.288     ,  98.384   , 44.511 ,   49.929   ,  86.423   ,   33.271
     end_cap     , 92.832  , 96.192 ,    83.701     ,   85.781   ,     81.027     ,  97.461   , 8.839  ,   17.082   ,  90.033   ,    9.339
     eraser      , 94.764  , 97.338 ,    91.682     ,   89.186   ,     79.498     ,  98.865   , 25.371 ,   32.706   ,  91.524   ,   19.550
    fire_hood    , 85.156  , 91.937 ,    81.376     ,   75.774   ,     67.594     ,  98.413   , 20.584 ,   29.171   ,  86.840   ,   17.076
      mint       , 76.522  , 93.848 ,    71.252     ,   72.393   ,     65.776     ,  94.772   , 14.966 ,   27.603   ,  68.244   ,   16.011
     mounts      , 98.714  , 99.411 ,    88.360     ,   78.970   ,     76.780     ,  99.121   , 28.498 ,   33.804   ,  92.713   ,   20.340
       pcb       , 90.985  , 95.714 ,    88.728     ,   93.315   ,     83.917     ,  98.544   , 32.836 ,   42.764   ,  89.821   ,   27.198
  phone_battery  , 93.499  , 96.985 ,    92.875     ,   91.098   ,     82.388     ,  99.340   , 32.824 ,   40.565   ,  94.690   ,   25.443
   plastic_nut   , 92.800  , 96.280 ,    88.553     ,   81.932   ,     73.693     ,  99.219   , 23.478 ,   29.448   ,  95.207   ,   17.266
  plastic_plug   , 93.115  , 96.961 ,    87.707     ,   84.705   ,     74.612     ,  97.401   , 17.350 ,   26.217   ,  86.954   ,   15.086
 porcelain_doll  , 96.738  , 97.730 ,    83.582     ,   74.029   ,     67.634     ,  96.737   , 16.251 ,   27.899   ,  84.367   ,   16.211
    regulator    , 83.056  , 92.334 ,    75.851     ,   68.106   ,     58.537     ,  96.352   , 21.451 ,   31.324   ,  82.516   ,   18.570
rolled_strip_base, 99.675  , 99.864 ,    99.421     ,   99.719   ,     97.711     ,  99.557   , 28.846 ,   34.958   ,  97.997   ,   21.181
  sim_card_set   , 97.482  , 98.380 ,    95.562     ,   95.782   ,     89.257     ,  97.878   , 33.768 ,   38.933   ,  86.578   ,   24.172
     switch      , 98.636  , 99.445 ,    94.744     ,   96.277   ,     89.149     ,  99.350   , 59.221 ,   58.398   ,  94.530   ,   41.241
      tape       , 99.330  , 99.639 ,    97.252     ,   95.895   ,     90.152     ,  99.396   , 27.842 ,   36.517   ,  96.976   ,   22.337
  terminalblock  , 98.301  , 99.369 ,    94.960     ,   95.453   ,     90.032     ,  99.380   , 25.398 ,   32.785   ,  96.403   ,   19.607
   toothbrush    , 96.361  , 98.150 ,    90.580     ,   91.968   ,     83.777     ,  97.388   , 32.897 ,   40.123   ,  90.714   ,   25.096
       toy       , 90.361  , 94.990 ,    84.058     ,   88.101   ,     80.499     ,  93.542   , 11.343 ,   20.684   ,  84.326   ,   11.535
    toy_brick    , 77.148  , 87.159 ,    74.916     ,   68.723   ,     64.726     ,  96.706   , 17.462 ,   25.791   ,  78.084   ,   14.805
   transistor1   , 99.563  , 99.772 ,    96.526     ,   97.597   ,     91.667     ,  99.134   , 32.403 ,   36.841   ,  95.449   ,   22.580
     u_block     , 97.612  , 98.727 ,    90.128     ,   87.138   ,     77.858     ,  99.100   , 30.907 ,   40.378   ,  93.102   ,   25.296
       usb       , 93.206  , 96.199 ,    92.382     ,   92.363   ,     84.832     ,  99.156   , 29.685 ,   36.468   ,  94.295   ,   22.300
   usb_adaptor   , 93.697  , 97.069 ,    83.172     ,   78.864   ,     69.899     ,  96.047   , 13.971 ,   24.025   ,  79.279   ,   13.652
     vcpill      , 93.801  , 97.162 ,    90.758     ,   90.087   ,     80.110     ,  98.970   , 58.685 ,   59.562   ,  90.931   ,   42.412
  wooden_beads   , 90.544  , 96.340 ,    88.238     ,   88.135   ,     78.486     ,  98.391   , 34.638 ,   41.522   ,  87.926   ,   26.200
    woodstick    , 81.230  , 90.402 ,    82.817     ,   72.816   ,     64.740     ,  97.792   , 29.411 ,   37.646   ,  84.663   ,   23.188
     zipper      , 99.678  , 99.739 ,    99.510     ,   99.650   ,     97.632     ,  99.310   , 56.529 ,   57.221   ,  96.576   ,   40.077
       Avg       , 92.726  , 96.499 ,    88.396     ,   86.495   ,     79.128     ,  98.091   , 28.490 ,   35.757   ,  89.313   ,   22.270
