      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 90.441  , 95.365 ,    74.405     ,   60.651   ,     65.882     ,  95.919   , 13.180 ,   22.348   ,  76.947   ,   12.580
   bottle_cap    , 92.647  , 96.303 ,    85.044     ,   84.811   ,     78.154     ,  99.009   , 33.040 ,   35.880   ,  94.873   ,   21.862
 button_battery  , 72.753  , 85.824 ,    70.858     ,   79.536   ,     78.723     ,  94.089   , 31.909 ,   37.907   ,  77.482   ,   23.386
     end_cap     , 57.412  , 77.618 ,    59.656     ,   65.174   ,     74.386     ,  88.694   , 4.972  ,   12.558   ,  70.806   ,    6.700
     eraser      , 86.538  , 94.706 ,    88.396     ,   88.242   ,     78.689     ,  98.583   , 27.409 ,   33.885   ,  91.629   ,   20.399
    fire_hood    , 81.880  , 92.044 ,    78.673     ,   75.038   ,     64.228     ,  98.366   , 29.882 ,   36.440   ,  85.697   ,   22.279
      mint       , 67.274  , 91.237 ,    64.840     ,   64.814   ,     66.432     ,  93.206   , 9.848  ,   20.713   ,  63.817   ,   11.553
     mounts      , 95.180  , 97.713 ,    80.770     ,   69.618   ,     67.797     ,  98.223   , 28.182 ,   32.607   ,  90.754   ,   19.479
       pcb       , 74.708  , 85.688 ,    70.423     ,   80.451   ,     75.639     ,  94.563   , 4.985  ,   9.570    ,  74.479   ,    5.025
  phone_battery  , 99.673  , 99.851 ,    81.744     ,   77.421   ,     72.680     ,  96.686   , 20.420 ,   27.397   ,  86.837   ,   15.873
   plastic_nut   , 83.760  , 88.840 ,    84.507     ,   72.145   ,     70.690     ,  98.213   , 25.056 ,   29.014   ,  90.958   ,   16.969
  plastic_plug   , 82.843  , 93.120 ,    79.727     ,   72.901   ,     67.729     ,  98.219   , 14.605 ,   28.674   ,  91.319   ,   16.736
 porcelain_doll  , 78.840  , 85.251 ,    68.738     ,   51.345   ,     56.024     ,  96.639   , 7.444  ,   12.908   ,  86.900   ,    6.899
    regulator    , 62.260  , 81.972 ,    38.679     ,   20.559   ,     41.525     ,  86.842   , 0.176  ,   0.600    ,  59.807   ,    0.301
rolled_strip_base, 99.469  , 99.755 ,    96.206     ,   98.389   ,     92.857     ,  99.134   , 25.640 ,   32.871   ,  97.538   ,   19.668
  sim_card_set   , 96.542  , 98.343 ,    85.341     ,   85.675   ,     79.459     ,  98.338   , 32.076 ,   38.912   ,  89.534   ,   24.156
     switch      , 91.544  , 95.029 ,    76.715     ,   79.398   ,     72.775     ,  95.277   , 40.619 ,   47.816   ,  84.763   ,   31.420
      tape       , 97.385  , 98.705 ,    91.022     ,   90.428   ,     83.846     ,  99.096   , 32.418 ,   39.203   ,  96.321   ,   24.380
  terminalblock  , 96.675  , 98.374 ,    85.567     ,   88.338   ,     82.381     ,  98.878   , 31.113 ,   39.070   ,  94.877   ,   24.277
   toothbrush    , 87.132  , 89.966 ,    75.362     ,   77.072   ,     76.310     ,  93.789   , 11.581 ,   21.368   ,  79.813   ,   11.962
       toy       , 69.958  , 83.583 ,    60.939     ,   68.781   ,     74.074     ,  87.537   , 1.979  ,   6.469    ,  69.514   ,    3.342
    toy_brick    , 81.083  , 88.248 ,    71.951     ,   70.508   ,     67.886     ,  97.423   , 24.426 ,   30.180   ,  86.149   ,   17.771
   transistor1   , 98.875  , 99.452 ,    93.966     ,   95.061   ,     89.688     ,  98.625   , 24.923 ,   30.261   ,  93.355   ,   17.828
     u_block     , 83.121  , 92.040 ,    72.207     ,   58.918   ,     59.794     ,  98.445   , 14.708 ,   16.452   ,  92.596   ,    8.963
       usb       , 71.487  , 78.811 ,    74.745     ,   68.431   ,     67.866     ,  96.487   , 9.972  ,   16.972   ,  82.150   ,    9.273
   usb_adaptor   , 89.171  , 95.736 ,    74.473     ,   70.358   ,     62.810     ,  97.126   , 18.652 ,   25.022   ,  86.218   ,   14.300
     vcpill      , 82.280  , 92.244 ,    74.061     ,   73.799   ,     64.057     ,  97.417   , 21.451 ,   30.974   ,  86.315   ,   18.325
  wooden_beads   , 91.412  , 96.901 ,    82.099     ,   79.715   ,     72.093     ,  96.363   , 20.880 ,   28.407   ,  83.807   ,   16.555
    woodstick    , 72.760  , 86.193 ,    78.683     ,   68.060   ,     62.802     ,  95.365   , 29.028 ,   35.688   ,  81.972   ,   21.720
     zipper      , 99.960  , 99.980 ,    93.719     ,   95.602   ,     91.031     ,  95.964   , 11.033 ,   20.890   ,  86.794   ,   11.663
       Avg       , 84.502  , 91.963 ,    77.117     ,   74.375   ,     71.944     ,  96.084   , 20.054 ,   26.702   ,  84.467   ,   15.855
