      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 75.940  , 82.604 ,    65.740     ,   49.120   ,     59.091     ,  91.501   , 3.145  ,   10.020   ,  66.549   ,    5.274
   bottle_cap    , 85.498  , 91.782 ,    76.068     ,   70.909   ,     68.889     ,  95.709   , 7.793  ,   18.636   ,  82.231   ,   10.276
 button_battery  , 90.482  , 92.551 ,    68.405     ,   77.567   ,     76.949     ,  92.926   , 16.337 ,   26.259   ,  63.815   ,   15.114
     end_cap     , 64.623  , 79.247 ,    60.329     ,   67.067   ,     72.697     ,  77.445   , 0.791  ,   3.688    ,  49.253   ,    1.879
     eraser      , 86.699  , 94.171 ,    79.213     ,   73.586   ,     71.835     ,  88.249   , 7.191  ,   14.568   ,  56.612   ,    7.857
    fire_hood    , 82.240  , 90.835 ,    67.620     ,   51.034   ,     58.859     ,  92.392   , 3.362  ,   11.052   ,  58.734   ,    5.849
      mint       , 63.759  , 89.438 ,    61.587     ,   61.208   ,     64.923     ,  89.244   , 2.591  ,   8.134    ,  51.449   ,    4.240
     mounts      , 81.291  , 88.716 ,    78.135     ,   65.339   ,     65.574     ,  94.261   , 8.479  ,   17.503   ,  78.180   ,    9.591
       pcb       , 62.875  , 78.105 ,    60.785     ,   70.688   ,     76.027     ,  90.697   , 3.168  ,   9.050    ,  63.933   ,    4.739
  phone_battery  , 83.660  , 90.012 ,    74.613     ,   69.756   ,     66.194     ,  92.755   , 6.597  ,   15.861   ,  69.551   ,    8.614
   plastic_nut   , 73.000  , 84.899 ,    64.368     ,   49.714   ,     53.425     ,  88.135   , 8.314  ,   17.616   ,  60.670   ,    9.659
  plastic_plug   , 78.391  , 88.157 ,    66.870     ,   55.005   ,     60.668     ,  88.651   , 2.923  ,   8.495    ,  64.807   ,    4.436
 porcelain_doll  , 69.690  , 80.161 ,    70.177     ,   48.246   ,     58.359     ,  88.758   , 2.230  ,   9.098    ,  64.341   ,    4.766
    regulator    , 62.540  , 74.993 ,    49.606     ,   26.137   ,     41.880     ,  80.993   , 0.363  ,   2.142    ,  46.191   ,    1.083
rolled_strip_base, 87.459  , 93.116 ,    83.605     ,   90.459   ,     87.928     ,  92.289   , 5.702  ,   12.930   ,  75.631   ,    6.912
  sim_card_set   , 84.000  , 90.955 ,    84.298     ,   83.773   ,     77.859     ,  95.805   , 27.101 ,   35.215   ,  75.309   ,   21.370
     switch      , 76.879  , 89.196 ,    73.399     ,   77.974   ,     70.782     ,  95.530   , 32.890 ,   41.255   ,  68.054   ,   25.988
      tape       , 81.962  , 90.992 ,    80.563     ,   74.813   ,     66.909     ,  93.835   , 11.419 ,   23.167   ,  78.993   ,   13.101
  terminalblock  , 71.554  , 85.519 ,    62.464     ,   66.356   ,     71.403     ,  90.680   , 2.656  ,   7.376    ,  65.149   ,    3.829
   toothbrush    , 83.578  , 92.002 ,    78.882     ,   82.702   ,     76.023     ,  85.342   , 14.028 ,   21.124   ,  59.806   ,   11.809
       toy       , 69.792  , 83.576 ,    65.241     ,   72.642   ,     74.286     ,  81.474   , 3.920  ,   11.550   ,  60.753   ,    6.129
    toy_brick    , 67.542  , 79.726 ,    60.964     ,   58.224   ,     65.152     ,  84.851   , 5.184  ,   10.782   ,  46.280   ,    5.698
   transistor1   , 88.375  , 94.262 ,    82.715     ,   85.918   ,     79.814     ,  90.649   , 8.480  ,   16.686   ,  67.723   ,    9.103
     u_block     , 95.408  , 98.096 ,    79.741     ,   71.495   ,     66.667     ,  93.412   , 19.414 ,   29.175   ,  75.610   ,   17.079
       usb       , 67.729  , 78.259 ,    64.831     ,   58.151   ,     61.868     ,  89.318   , 2.529  ,   8.300    ,  60.563   ,    4.330
   usb_adaptor   , 82.649  , 91.126 ,    69.518     ,   64.616   ,     59.382     ,  89.580   , 3.854  ,   11.119   ,  63.997   ,    5.887
     vcpill      , 65.520  , 79.109 ,    76.795     ,   72.332   ,     68.871     ,  93.759   , 23.913 ,   34.077   ,  67.147   ,   20.538
  wooden_beads   , 82.398  , 93.716 ,    77.471     ,   74.015   ,     70.051     ,  91.140   , 7.221  ,   14.011   ,  62.410   ,    7.533
    woodstick    , 73.480  , 83.735 ,    69.358     ,   44.426   ,     56.305     ,  82.857   , 1.388  ,   4.073    ,  50.193   ,    2.079
     zipper      , 92.600  , 95.766 ,    92.083     ,   93.264   ,     90.566     ,  88.832   , 5.630  ,   10.889   ,  52.633   ,    5.758
       Avg       , 77.720  , 87.494 ,    71.515     ,   66.884   ,     67.974     ,  89.702   , 8.287  ,   15.462   ,  63.552   ,    8.684
