      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 92.149  , 96.100 ,    79.780     ,   68.031   ,     63.150     ,  96.475   , 21.470 ,   34.113   ,  80.619   ,   20.564
   bottle_cap    , 89.173  , 94.769 ,    83.971     ,   83.243   ,     73.662     ,  99.353   , 34.242 ,   35.343   ,  96.524   ,   21.465
 button_battery  , 73.391  , 86.270 ,    66.539     ,   73.801   ,     73.283     ,  93.152   , 20.601 ,   26.491   ,  73.125   ,   15.268
     end_cap     , 82.612  , 90.856 ,    74.832     ,   80.248   ,     75.571     ,  95.106   , 12.150 ,   21.803   ,  85.677   ,   12.235
     eraser      , 89.186  , 95.366 ,    86.850     ,   84.734   ,     74.863     ,  98.717   , 30.158 ,   37.613   ,  92.399   ,   23.163
    fire_hood    , 84.765  , 91.739 ,    81.366     ,   75.400   ,     66.849     ,  98.403   , 28.614 ,   34.706   ,  89.831   ,   20.996
      mint       , 67.806  , 91.080 ,    64.580     ,   63.917   ,     64.372     ,  92.620   , 8.631  ,   20.884   ,  66.343   ,   11.659
     mounts      , 96.898  , 98.482 ,    83.032     ,   74.120   ,     70.174     ,  98.924   , 35.313 ,   37.448   ,  94.027   ,   23.037
       pcb       , 79.756  , 90.561 ,    77.680     ,   86.490   ,     76.986     ,  96.771   , 6.726  ,   14.907   ,  82.472   ,    8.054
  phone_battery  , 97.252  , 98.863 ,    83.467     ,   74.297   ,     73.934     ,  95.428   , 12.036 ,   17.740   ,  89.935   ,    9.734
   plastic_nut   , 90.100  , 94.303 ,    84.813     ,   75.110   ,     68.963     ,  98.726   , 28.686 ,   33.435   ,  94.625   ,   20.073
  plastic_plug   , 79.609  , 90.576 ,    80.134     ,   76.776   ,     65.938     ,  98.214   , 28.550 ,   35.422   ,  90.371   ,   21.523
 porcelain_doll  , 78.912  , 88.846 ,    68.105     ,   54.234   ,     53.796     ,  97.680   , 9.403  ,   17.328   ,  90.290   ,    9.486
    regulator    , 51.605  , 70.101 ,    41.639     ,   22.725   ,     43.796     ,  91.335   , 0.589  ,   2.692    ,  68.656   ,    1.364
rolled_strip_base, 99.429  , 99.744 ,    97.144     ,   98.651   ,     93.447     ,  99.584   , 31.940 ,   39.208   ,  98.783   ,   24.385
  sim_card_set   , 95.764  , 97.489 ,    90.513     ,   91.952   ,     85.269     ,  97.801   , 31.482 ,   37.202   ,  88.091   ,   22.851
     switch      , 93.076  , 96.778 ,    84.746     ,   88.759   ,     77.627     ,  98.726   , 57.246 ,   59.301   ,  90.542   ,   42.147
      tape       , 98.586  , 99.309 ,    94.394     ,   93.971   ,     87.364     ,  99.537   , 40.680 ,   44.730   ,  98.084   ,   28.808
  terminalblock  , 94.783  , 97.828 ,    88.377     ,   90.367   ,     81.411     ,  99.456   , 34.007 ,   40.934   ,  97.109   ,   25.734
   toothbrush    , 94.620  , 97.118 ,    85.653     ,   86.521   ,     81.560     ,  96.727   , 28.399 ,   34.808   ,  89.168   ,   21.071
       toy       , 76.850  , 83.559 ,    67.867     ,   73.403   ,     73.894     ,  90.443   , 5.061  ,   12.097   ,  75.688   ,    6.438
    toy_brick    , 82.953  , 91.111 ,    79.296     ,   75.125   ,     67.793     ,  97.437   , 24.936 ,   30.914   ,  88.793   ,   18.283
   transistor1   , 97.163  , 98.638 ,    92.424     ,   94.173   ,     87.920     ,  98.844   , 31.253 ,   36.861   ,  94.379   ,   22.595
     u_block     , 88.714  , 94.064 ,    78.486     ,   67.096   ,     62.859     ,  98.580   , 18.738 ,   22.233   ,  91.445   ,   12.507
       usb       , 83.579  , 91.128 ,    81.260     ,   82.135   ,     71.398     ,  98.123   , 21.485 ,   33.828   ,  88.768   ,   20.357
   usb_adaptor   , 82.348  , 91.706 ,    77.660     ,   72.723   ,     65.556     ,  97.441   , 18.653 ,   26.514   ,  87.919   ,   15.283
     vcpill      , 90.404  , 95.459 ,    76.992     ,   68.688   ,     64.392     ,  97.530   , 17.760 ,   26.020   ,  87.495   ,   14.956
  wooden_beads   , 84.647  , 93.805 ,    81.426     ,   80.192   ,     69.931     ,  96.786   , 25.241 ,   31.851   ,  84.094   ,   18.942
    woodstick    , 72.346  , 86.640 ,    77.142     ,   67.038   ,     59.534     ,  96.209   , 38.904 ,   46.112   ,  80.900   ,   29.964
     zipper      , 99.560  , 99.404 ,    97.453     ,   98.209   ,     94.338     ,  96.145   , 13.403 ,   19.434   ,  85.950   ,   10.763
       Avg       , 86.268  , 93.056 ,    80.254     ,   77.404   ,     72.321     ,  97.009   , 23.879 ,   30.399   ,  87.403   ,   18.457
