      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 85.294  , 92.644 ,    64.878     ,   53.017   ,     56.856     ,  95.297   , 12.652 ,   21.949   ,  73.848   ,   12.327
   bottle_cap    , 80.351  , 91.871 ,    75.855     ,   71.821   ,     69.069     ,  98.835   , 29.603 ,   36.303   ,  94.181   ,   22.177
 button_battery  , 74.632  , 87.032 ,    67.199     ,   77.456   ,     78.799     ,  93.585   , 28.836 ,   36.284   ,  76.559   ,   22.162
     end_cap     , 66.426  , 85.247 ,    60.202     ,   69.221   ,     73.469     ,  85.492   , 5.589  ,   14.235   ,  61.497   ,    7.663
     eraser      , 91.146  , 96.713 ,    86.040     ,   81.982   ,     77.707     ,  98.633   , 24.899 ,   28.902   ,  92.344   ,   16.892
    fire_hood    , 81.160  , 91.906 ,    78.332     ,   75.387   ,     66.923     ,  98.312   , 30.710 ,   36.587   ,  86.495   ,   22.389
      mint       , 69.661  , 92.219 ,    64.225     ,   66.392   ,     65.183     ,  92.716   , 11.507 ,   23.636   ,  62.267   ,   13.402
     mounts      , 95.588  , 98.055 ,    80.033     ,   72.614   ,     68.942     ,  97.671   , 30.569 ,   34.160   ,  87.769   ,   20.598
       pcb       , 60.000  , 79.527 ,    60.182     ,   72.550   ,     75.548     ,  92.020   , 3.511  ,   7.346    ,  67.131   ,    3.813
  phone_battery  , 72.100  , 88.440 ,    70.737     ,   68.607   ,     65.455     ,  95.850   , 22.441 ,   31.281   ,  83.605   ,   18.540
   plastic_nut   , 80.640  , 88.285 ,    76.455     ,   62.857   ,     63.668     ,  97.659   , 22.300 ,   27.071   ,  87.960   ,   15.654
  plastic_plug   , 80.882  , 90.871 ,    80.441     ,   74.415   ,     67.284     ,  98.394   , 24.727 ,   36.257   ,  91.245   ,   22.143
 porcelain_doll  , 73.162  , 85.605 ,    71.459     ,   57.440   ,     56.676     ,  96.984   , 9.694  ,   14.697   ,  88.399   ,    7.931
    regulator    , 53.926  , 77.057 ,    37.273     ,   19.883   ,     41.438     ,  84.713   , 0.138  ,   0.595    ,  55.871   ,    0.298
rolled_strip_base, 97.917  , 99.122 ,    91.484     ,   96.369   ,     88.321     ,  98.423   , 24.214 ,   32.237   ,  95.803   ,   19.216
  sim_card_set   , 87.833  , 94.253 ,    85.124     ,   86.134   ,     78.341     ,  98.490   , 38.045 ,   43.732   ,  89.585   ,   27.986
     switch      , 89.624  , 94.482 ,    69.672     ,   76.207   ,     69.428     ,  94.756   , 19.733 ,   28.321   ,  80.429   ,   16.496
      tape       , 95.615  , 98.047 ,    91.355     ,   90.651   ,     84.758     ,  98.994   , 33.399 ,   40.184   ,  95.929   ,   25.144
  terminalblock  , 90.905  , 96.098 ,    79.303     ,   83.928   ,     75.587     ,  97.669   , 26.373 ,   36.503   ,  91.350   ,   22.326
   toothbrush    , 91.095  , 96.025 ,    75.515     ,   81.157   ,     75.094     ,  93.960   , 20.089 ,   25.670   ,  80.478   ,   14.725
       toy       , 62.875  , 78.191 ,    52.103     ,   61.417   ,     73.702     ,  88.016   , 1.250  ,   4.295    ,  68.733   ,    2.195
    toy_brick    , 83.042  , 87.132 ,    71.153     ,   65.675   ,     68.009     ,  97.250   , 14.571 ,   26.251   ,  85.397   ,   15.109
   transistor1   , 96.500  , 98.309 ,    91.509     ,   93.122   ,     86.811     ,  98.519   , 26.882 ,   32.140   ,  93.189   ,   19.147
     u_block     , 62.415  , 80.637 ,    71.071     ,   55.787   ,     59.355     ,  98.799   , 21.915 ,   23.531   ,  94.027   ,   13.334
       usb       , 73.366  , 86.252 ,    71.310     ,   70.147   ,     64.690     ,  95.814   , 13.805 ,   21.433   ,  79.667   ,   12.003
   usb_adaptor   , 80.837  , 92.677 ,    70.835     ,   66.787   ,     61.143     ,  96.790   , 16.948 ,   24.298   ,  85.565   ,   13.829
     vcpill      , 69.440  , 85.549 ,    72.201     ,   73.861   ,     63.777     ,  97.574   , 35.326 ,   38.672   ,  88.503   ,   23.971
  wooden_beads   , 86.352  , 94.737 ,    82.376     ,   80.988   ,     72.000     ,  96.417   , 24.137 ,   31.813   ,  83.982   ,   18.915
    woodstick    , 78.000  , 88.799 ,    81.173     ,   72.139   ,     65.753     ,  95.964   , 31.262 ,   37.286   ,  85.015   ,   22.915
     zipper      , 99.000  , 99.439 ,    90.473     ,   94.082   ,     87.264     ,  96.561   , 16.645 ,   28.502   ,  88.769   ,   16.620
       Avg       , 80.326  , 90.507 ,    73.999     ,   72.403   ,     70.035     ,  95.672   , 20.726 ,   27.472   ,  83.186   ,   16.331
