      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 48.775  , 67.151 ,    56.464     ,   39.263   ,     56.332     ,  93.237   , 1.362  ,   3.987    ,  68.615   ,    2.034
   bottle_cap    , 93.587  , 97.019 ,    80.071     ,   76.299   ,     70.857     ,  97.971   , 13.057 ,   23.458   ,  89.370   ,   13.288
 button_battery  , 62.296  , 78.007 ,    58.720     ,   68.475   ,     77.487     ,  94.834   , 15.050 ,   19.832   ,  74.908   ,   11.008
     end_cap     , 64.824  , 72.994 ,    63.103     ,   67.377   ,     73.187     ,  87.986   , 1.866  ,   6.347    ,  68.514   ,    3.278
     eraser      , 55.168  , 76.607 ,    71.840     ,   63.389   ,     65.263     ,  97.445   , 10.497 ,   20.368   ,  86.184   ,   11.339
    fire_hood    , 74.000  , 85.020 ,    66.218     ,   50.451   ,     58.357     ,  96.912   , 5.106  ,   13.134   ,  75.717   ,    7.029
      mint       , 54.427  , 86.704 ,    59.215     ,   57.644   ,     65.263     ,  90.418   , 0.765  ,   2.045    ,  54.846   ,    1.033
     mounts      , 74.142  , 87.456 ,    72.112     ,   66.083   ,     59.843     ,  96.090   , 10.004 ,   18.976   ,  85.117   ,   10.483
       pcb       , 49.792  , 67.019 ,    53.367     ,   63.283   ,     75.804     ,  85.178   , 0.677  ,   1.588    ,  54.328   ,    0.800
  phone_battery  , 63.399  , 75.340 ,    58.534     ,   51.358   ,     60.618     ,  96.019   , 3.437  ,   8.468    ,  77.992   ,    4.421
   plastic_nut   , 62.520  , 75.898 ,    60.583     ,   45.897   ,     51.055     ,  93.153   , 5.014  ,   12.202   ,  70.139   ,    6.498
  plastic_plug   , 60.989  , 80.636 ,    64.849     ,   52.532   ,     59.122     ,  97.172   , 8.313  ,   14.614   ,  85.293   ,    7.883
 porcelain_doll  , 78.595  , 83.473 ,    73.798     ,   62.151   ,     59.480     ,  96.704   , 8.034  ,   19.409   ,  87.156   ,   10.748
    regulator    , 71.715  , 83.690 ,    49.258     ,   30.326   ,     41.860     ,  83.161   , 0.096  ,   0.224    ,  49.326   ,    0.112
rolled_strip_base, 86.356  , 92.783 ,    77.487     ,   87.843   ,     83.871     ,  96.191   , 8.949  ,   17.079   ,  86.702   ,    9.337
  sim_card_set   , 58.083  , 74.379 ,    67.984     ,   68.382   ,     68.321     ,  97.084   , 17.335 ,   27.625   ,  83.094   ,   16.026
     switch      , 58.701  , 77.457 ,    61.843     ,   63.960   ,     69.597     ,  88.918   , 4.668  ,   8.614    ,  70.089   ,    4.501
      tape       , 65.462  , 81.546 ,    73.051     ,   63.635   ,     61.671     ,  97.090   , 13.547 ,   20.194   ,  87.301   ,   11.231
  terminalblock  , 75.280  , 87.328 ,    56.323     ,   61.726   ,     70.629     ,  93.940   , 1.068  ,   2.680    ,  76.182   ,    1.358
   toothbrush    , 76.879  , 87.959 ,    75.932     ,   81.657   ,     73.743     ,  94.680   , 22.791 ,   31.591   ,  80.315   ,   18.759
       toy       , 50.708  , 66.849 ,    48.326     ,   56.836   ,     73.702     ,  87.987   , 1.034  ,   3.075    ,  66.527   ,    1.562
    toy_brick    , 59.042  , 77.698 ,    57.310     ,   52.759   ,     65.743     ,  90.045   , 1.323  ,   3.471    ,  57.061   ,    1.766
   transistor1   , 67.250  , 80.730 ,    65.689     ,   70.826   ,     72.760     ,  95.175   , 11.102 ,   20.233   ,  81.303   ,   11.255
     u_block     , 72.959  , 87.178 ,    73.639     ,   64.355   ,     58.781     ,  97.480   , 21.063 ,   30.554   ,  87.591   ,   18.031
       usb       , 32.639  , 56.100 ,    51.864     ,   45.354   ,     60.708     ,  92.097   , 1.267  ,   3.591    ,  70.834   ,    1.828
   usb_adaptor   , 55.918  , 68.120 ,    56.272     ,   42.964   ,     56.911     ,  91.781   , 1.203  ,   4.760    ,  64.003   ,    2.438
     vcpill      , 59.760  , 75.397 ,    77.451     ,   71.524   ,     69.657     ,  97.944   , 25.874 ,   34.571   ,  87.842   ,   20.898
  wooden_beads   , 75.510  , 87.816 ,    77.524     ,   72.696   ,     71.282     ,  97.297   , 14.977 ,   20.119   ,  83.584   ,   11.184
    woodstick    , 75.800  , 82.366 ,    71.404     ,   47.193   ,     55.072     ,  91.400   , 2.444  ,   8.123    ,  67.539   ,    4.233
     zipper      , 64.120  , 78.016 ,    66.722     ,   74.578   ,     75.758     ,  95.857   , 20.001 ,   27.406   ,  76.355   ,   15.879
       Avg       , 64.956  , 79.291 ,    64.898     ,   60.694   ,     65.424     ,  93.708   , 8.397  ,   14.278   ,  75.128   ,    8.008
