      Name       , S_AUROC , S_AUPR , mAUROC_sp_max , mAP_sp_max , mF1_max_sp_max , mAUROC_px , mAP_px , mF1_max_px , mAUPRO_px , mIoU_max_px
    audiojack    , 93.618  , 96.952 ,    84.491     ,   77.447   ,     67.369     ,  97.791   , 25.132 ,   36.035   ,  86.445   ,   21.977
   bottle_cap    , 94.022  , 97.357 ,    89.518     ,   88.932   ,     79.040     ,  98.656   , 22.452 ,   27.998   ,  92.878   ,   16.278
 button_battery  , 83.972  , 90.894 ,    80.443     ,   84.473   ,     78.358     ,  97.541   , 30.481 ,   46.967   ,  81.051   ,   30.691
     end_cap     , 86.948  , 92.975 ,    78.205     ,   82.034   ,     76.929     ,  96.458   , 7.219  ,   15.635   ,  86.423   ,    8.481
     eraser      , 88.497  , 94.364 ,    87.117     ,   84.900   ,     73.936     ,  98.107   , 28.540 ,   36.865   ,  86.956   ,   22.598
    fire_hood    , 82.875  , 89.816 ,    76.997     ,   68.843   ,     62.527     ,  97.984   , 17.125 ,   26.106   ,  84.187   ,   15.012
      mint       , 72.673  , 92.757 ,    69.480     ,   70.908   ,     64.799     ,  93.900   , 15.242 ,   28.733   ,  65.722   ,   16.777
     mounts      , 97.078  , 98.563 ,    88.078     ,   80.660   ,     74.469     ,  99.082   , 30.693 ,   36.285   ,  92.999   ,   22.163
       pcb       , 86.303  , 93.366 ,    80.682     ,   88.022   ,     78.562     ,  97.569   , 28.545 ,   37.029   ,  84.608   ,   22.721
  phone_battery  , 91.611  , 96.148 ,    89.455     ,   85.726   ,     79.306     ,  99.088   , 49.118 ,   46.425   ,  92.421   ,   30.230
   plastic_nut   , 91.570  , 95.759 ,    85.423     ,   79.190   ,     69.869     ,  98.520   , 24.218 ,   29.806   ,  91.771   ,   17.513
  plastic_plug   , 85.199  , 92.748 ,    82.723     ,   78.234   ,     68.708     ,  96.606   , 16.266 ,   26.156   ,  83.067   ,   15.046
 porcelain_doll  , 94.486  , 97.218 ,    82.541     ,   74.363   ,     66.084     ,  95.931   , 19.990 ,   31.084   ,  81.336   ,   18.402
    regulator    , 74.227  , 87.753 ,    65.497     ,   55.354   ,     46.197     ,  93.767   , 15.723 ,   27.172   ,  73.606   ,   15.722
rolled_strip_base, 99.212  , 99.596 ,    98.588     ,   99.280   ,     96.194     ,  99.445   , 21.357 ,   28.768   ,  97.642   ,   16.800
  sim_card_set   , 97.947  , 98.521 ,    93.909     ,   93.869   ,     89.091     ,  96.821   , 32.658 ,   37.056   ,  81.122   ,   22.742
     switch      , 97.070  , 98.680 ,    90.477     ,   93.236   ,     84.107     ,  98.595   , 53.856 ,   54.172   ,  90.860   ,   37.148
      tape       , 98.988  , 99.495 ,    95.678     ,   94.285   ,     87.728     ,  99.172   , 33.290 ,   39.079   ,  95.513   ,   24.285
  terminalblock  , 96.984  , 98.731 ,    92.358     ,   93.641   ,     85.950     ,  99.151   , 27.989 ,   35.159   ,  95.164   ,   21.329
   toothbrush    , 94.887  , 97.322 ,    87.962     ,   89.001   ,     82.532     ,  97.243   , 32.346 ,   39.052   ,  89.798   ,   24.263
       toy       , 94.370  , 96.971 ,    79.492     ,   81.439   ,     79.879     ,  88.620   , 7.203  ,   15.342   ,  77.616   ,    8.309
    toy_brick    , 72.620  , 83.726 ,    68.807     ,   60.830   ,     61.169     ,  95.409   , 12.736 ,   21.474   ,  73.343   ,   12.029
   transistor1   , 97.738  , 98.855 ,    93.352     ,   95.287   ,     88.313     ,  98.730   , 34.740 ,   37.597   ,  93.484   ,   23.150
     u_block     , 96.757  , 98.219 ,    88.037     ,   84.266   ,     75.350     ,  98.730   , 37.259 ,   45.162   ,  90.255   ,   29.167
       usb       , 90.066  , 94.201 ,    88.879     ,   89.296   ,     81.619     ,  98.508   , 28.687 ,   36.541   ,  91.313   ,   22.354
   usb_adaptor   , 91.640  , 95.642 ,    78.696     ,   70.096   ,     66.364     ,  93.979   , 10.383 ,   19.537   ,  70.253   ,   10.826
     vcpill      , 89.774  , 94.915 ,    87.663     ,   86.624   ,     76.423     ,  98.563   , 55.022 ,   57.592   ,  88.343   ,   40.442
  wooden_beads   , 89.070  , 95.816 ,    84.441     ,   84.140   ,     74.468     ,  97.494   , 33.967 ,   40.925   ,  82.670   ,   25.727
    woodstick    , 74.611  , 85.005 ,    75.782     ,   59.394   ,     57.422     ,  96.506   , 26.177 ,   35.536   ,  78.009   ,   21.607
     zipper      , 99.534  , 99.751 ,    98.798     ,   99.257   ,     95.850     ,  99.020   , 56.321 ,   55.357   ,  95.231   ,   38.271
       Avg       , 90.145  , 95.070 ,    84.786     ,   82.434   ,     75.620     ,  97.233   , 27.824 ,   35.021   ,  85.803   ,   21.735
